MSA Code,MSA Title,State FIPS Code,State Name,2000 PUMA Code,MSA 2010 Population,2000 PUMA Est. 2010 Population*,Intersection Est. 2010 Population*,Percent MSA Population,Percent PUMA Population
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,3506,"5,564,635","114,816","114,816",2.06,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,3507,"5,564,635","106,704","106,704",1.92,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,3508,"5,564,635","103,727","103,727",1.86,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,3509,"5,564,635","237,291","237,291",4.26,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,3601,"5,564,635","144,189","144,189",2.59,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,3602,"5,564,635","117,109","117,109",2.1,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,3603,"5,564,635","103,211","103,211",1.85,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,3604,"5,564,635","110,898","110,898",1.99,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,3605,"5,564,635","137,554","137,554",2.47,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,3606,"5,564,635","178,014","178,014",3.2,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,3607,"5,564,635","106,913","106,913",1.92,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,3608,"5,564,635","144,963","144,963",2.61,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,3609,"5,564,635","120,709","120,709",2.17,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,3610,"5,564,635","160,145","160,145",2.88,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,3611,"5,564,635","140,908","140,908",2.53,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,3612,"5,564,635","154,787","154,787",2.78,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,3613,"5,564,635","128,666","128,666",2.31,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,4001,"5,564,635","120,308","120,308",2.16,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,4002,"5,564,635","108,235","108,235",1.95,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,4003,"5,564,635","134,058","134,058",2.41,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,4004,"5,564,635","114,002","114,002",2.05,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,4005,"5,564,635","137,106","137,106",2.46,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,4006,"5,564,635","101,792","101,792",1.83,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,4007,"5,564,635","130,826","130,826",2.35,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,4008,"5,564,635","126,435","126,435",2.27,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,4009,"5,564,635","100,879","100,879",1.81,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,4010,"5,564,635","139,179","139,179",2.5,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,4011,"5,564,635","169,164","169,164",3.04,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,4012,"5,564,635","164,254","164,254",2.95,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,4013,"5,564,635","127,308","127,308",2.29,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,4014,"5,564,635","117,007","117,007",2.1,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,4015,"5,564,635","127,097","127,097",2.28,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,4016,"5,564,635","116,153","116,153",2.09,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,4017,"5,564,635","137,595","137,595",2.47,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,4018,"5,564,635","110,150","110,150",1.98,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,4019,"5,564,635","171,254","171,254",3.08,100
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,4020,"5,564,635","116,723","43,633",0.78,37.38
33140,"Michigan City-La Porte, IN",18,Indiana,400,"111,467","111,467","111,467",100,100
33220,"Midland, MI",26,Michigan,800,"83,629","191,400","83,629",100,43.69
33260,"Midland, TX",48,Texas,3100,"141,671","110,015","4,799",3.39,4.36
33260,"Midland, TX",48,Texas,3200,"141,671","136,872","136,872",96.61,100
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,2001,"1,555,908","166,484","166,484",10.7,100
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,2002,"1,555,908","135,891","135,891",8.73,100
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,2003,"1,555,908","130,515","130,515",8.39,100
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,2004,"1,555,908","161,911","161,911",10.41,100
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,2101,"1,555,908","111,137","111,137",7.14,100
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,2102,"1,555,908","241,797","241,797",15.54,100
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,2201,"1,555,908","154,229","154,229",9.91,100
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,2202,"1,555,908","114,355","114,355",7.35,100
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,2203,"1,555,908","121,307","121,307",7.8,100
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,2300,"1,555,908","218,282","218,282",14.03,100
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,500,"3,348,859","186,174","26,097",0.78,14.02
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,900,"3,348,859","304,902","304,902",9.1,100
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,1001,"3,348,859","198,524","198,524",5.93,100
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,1002,"3,348,859","132,320","132,320",3.95,100
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,1100,"3,348,859","220,970","220,970",6.6,100
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,1201,"3,348,859","150,199","150,199",4.49,100
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,1202,"3,348,859","109,396","109,396",3.27,100
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,1203,"3,348,859","138,957","138,957",4.15,100
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,1301,"3,348,859","130,402","130,402",3.89,100
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,1302,"3,348,859","127,765","127,765",3.82,100
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,1303,"3,348,859","124,416","124,416",3.72,100
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,1401,"3,348,859","112,639","112,639",3.36,100
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,1402,"3,348,859","210,707","210,707",6.29,100
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,1403,"3,348,859","106,918","106,918",3.19,100
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,1404,"3,348,859","110,525","110,525",3.3,100
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,1405,"3,348,859","110,788","110,788",3.31,100
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,1406,"3,348,859","118,265","118,265",3.53,100
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,1501,"3,348,859","168,741","168,741",5.04,100
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,1502,"3,348,859","116,350","116,350",3.47,100
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,1601,"3,348,859","98,451","98,451",2.94,100
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,1602,"3,348,859","125,084","125,084",3.74,100
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,1700,"3,348,859","238,150","238,150",7.11,100
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,1800,"3,348,859","133,146","15,226",0.45,11.44
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,2100,"3,348,859","138,028","27,703",0.83,20.07
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",55,Wisconsin,400,"3,348,859","252,967","84,345",2.52,33.34
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",55,Wisconsin,700,"3,348,859","202,430","41,019",1.22,20.26
33540,"Missoula, MT",30,Montana,700,"109,299","153,734","109,299",100,71.1
33660,"Mobile, AL",1,Alabama,2200,"412,992","190,370","190,370",46.1,100
33660,"Mobile, AL",1,Alabama,2300,"412,992","222,622","222,622",53.9,100
33700,"Modesto, CA",6,California,2500,"514,453","202,229","202,229",39.31,100
33700,"Modesto, CA",6,California,2601,"514,453","165,198","165,198",32.11,100
33700,"Modesto, CA",6,California,2602,"514,453","147,026","147,026",28.58,100
33740,"Monroe, LA",22,Louisiana,400,"176,441","153,720","153,720",87.12,100
33740,"Monroe, LA",22,Louisiana,500,"176,441","155,306","22,721",12.88,14.63
33780,"Monroe, MI",26,Michigan,3100,"152,021","152,021","152,021",100,100
33860,"Montgomery, AL",1,Alabama,1900,"374,536","203,851","203,851",54.43,100
33860,"Montgomery, AL",1,Alabama,2000,"374,536","159,386","159,386",42.56,100
33860,"Montgomery, AL",1,Alabama,2100,"374,536","154,858","11,299",3.02,7.3
34060,"Morgantown, WV",54,West Virginia,300,"129,709","129,709","129,709",100,100
34100,"Morristown, TN",47,Tennessee,1100,"113,951","120,863","62,544",54.89,51.75
34100,"Morristown, TN",47,Tennessee,1200,"113,951","141,296","51,407",45.11,36.38
34580,"Mount Vernon-Anacortes, WA",53,Washington,200,"116,901","211,176","116,901",100,55.36
34620,"Muncie, IN",18,Indiana,2100,"117,671","117,671","117,671",100,100
34740,"Muskegon, MI",26,Michigan,1200,"172,188","172,188","172,188",100,100
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",37,North Carolina,4000,"376,722","310,098","107,431",28.52,34.64
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",45,South Carolina,1500,"376,722","269,268","269,268",71.48,100
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",45,South Carolina,2300,"376,722","129,575",23,0.01,0.02
34900,"Napa, CA",6,California,1000,"136,484","136,484","136,484",100,100
34940,"Naples-Immokalee-Marco Island, FL",12,Florida,3701,"321,520","137,492","137,492",42.76,100
34940,"Naples-Immokalee-Marco Island, FL",12,Florida,3702,"321,520","184,028","184,028",57.24,100
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,400,"1,670,890","155,053","155,053",9.28,100
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,501,"1,670,890","139,034","139,034",8.32,100
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,502,"1,670,890","135,619","135,619",8.12,100
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,600,"1,670,890","191,813","63,085",3.78,32.89
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,2201,"1,670,890","155,876","155,876",9.33,100
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,2202,"1,670,890","104,563","104,563",6.26,100
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,2203,"1,670,890","141,659","141,659",8.48,100
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,2204,"1,670,890","114,713","114,713",6.87,100
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,2205,"1,670,890","109,856","109,856",6.57,100
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,2300,"1,670,890","262,604","262,604",15.72,100
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,2400,"1,670,890","183,182","183,182",10.96,100
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,2600,"1,670,890","156,631","80,956",4.85,51.69
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,2700,"1,670,890","133,141","24,690",1.48,18.54
35100,"New Bern, NC",37,North Carolina,4500,"126,802","180,150","113,658",89.63,63.09
35100,"New Bern, NC",37,North Carolina,4700,"126,802","106,690","13,144",10.37,12.32
35300,"New Haven-Milford, CT",9,Connecticut,1400,"862,477","133,390","133,390",15.47,100
35300,"New Haven-Milford, CT",9,Connecticut,1500,"862,477","130,125","130,125",15.09,100
35300,"New Haven-Milford, CT",9,Connecticut,1600,"862,477","124,204","124,204",14.4,100
35300,"New Haven-Milford, CT",9,Connecticut,1700,"862,477","122,279","122,279",14.18,100
35300,"New Haven-Milford, CT",9,Connecticut,1800,"862,477","112,334","112,334",13.02,100
35300,"New Haven-Milford, CT",9,Connecticut,1900,"862,477","110,366","110,366",12.8,100
35300,"New Haven-Milford, CT",9,Connecticut,2000,"862,477","129,779","129,779",15.05,100
35380,"New Orleans-Metairie, LA",22,Louisiana,1801,"1,189,866","69,866","69,866",5.87,100
35380,"New Orleans-Metairie, LA",22,Louisiana,1802,"1,189,866","74,458","74,458",6.26,100
35380,"New Orleans-Metairie, LA",22,Louisiana,1803,"1,189,866","103,666","103,666",8.71,100
35380,"New Orleans-Metairie, LA",22,Louisiana,1804,"1,189,866","95,839","95,839",8.05,100
35380,"New Orleans-Metairie, LA",22,Louisiana,1901,"1,189,866","134,843","134,843",11.33,100
35380,"New Orleans-Metairie, LA",22,Louisiana,1902,"1,189,866","96,792","96,792",8.13,100
35380,"New Orleans-Metairie, LA",22,Louisiana,1903,"1,189,866","96,010","96,010",8.07,100
35380,"New Orleans-Metairie, LA",22,Louisiana,1904,"1,189,866","99,625","99,625",8.37,100
35380,"New Orleans-Metairie, LA",22,Louisiana,1905,"1,189,866","64,221","64,221",5.4,100
35380,"New Orleans-Metairie, LA",22,Louisiana,2001,"1,189,866","164,260","117,092",9.84,71.28
35380,"New Orleans-Metairie, LA",22,Louisiana,2002,"1,189,866","116,648","116,648",9.8,100
35380,"New Orleans-Metairie, LA",22,Louisiana,2400,"1,189,866","120,806","120,806",10.15,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,301,"19,567,410","118,120","118,120",0.6,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,302,"19,567,410","115,629","115,629",0.59,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,303,"19,567,410","136,607","136,607",0.7,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,304,"19,567,410","200,380","200,380",1.02,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,305,"19,567,410","181,874","181,874",0.93,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,306,"19,567,410","152,506","152,506",0.78,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,400,"19,567,410","146,199","146,199",0.75,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,501,"19,567,410","153,917","153,917",0.79,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,502,"19,567,410","201,110","201,110",1.03,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,601,"19,567,410","133,314","133,314",0.68,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,602,"19,567,410","114,283","114,283",0.58,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,701,"19,567,410","137,921","137,921",0.7,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,702,"19,567,410","129,014","129,014",0.66,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,703,"19,567,410","119,734","119,734",0.61,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,800,"19,567,410","128,349","128,349",0.66,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,901,"19,567,410","172,161","172,161",0.88,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,902,"19,567,410","181,428","181,428",0.93,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,903,"19,567,410","146,069","146,069",0.75,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,904,"19,567,410","136,926","136,926",0.7,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,905,"19,567,410","173,243","173,243",0.89,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,1001,"19,567,410","151,130","151,130",0.77,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,1002,"19,567,410","172,179","172,179",0.88,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,1101,"19,567,410","111,404","111,404",0.57,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,1102,"19,567,410","161,382","161,382",0.82,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,1103,"19,567,410","120,911","120,911",0.62,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,1104,"19,567,410","125,437","125,437",0.64,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,1105,"19,567,410","111,243","111,243",0.57,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,1201,"19,567,410","224,988","224,988",1.15,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,1202,"19,567,410","159,375","159,375",0.81,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,1203,"19,567,410","192,236","192,236",0.98,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,1301,"19,567,410","154,029","154,029",0.79,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,1302,"19,567,410","123,190","123,190",0.63,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,1401,"19,567,410","119,024","119,024",0.61,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,1402,"19,567,410","110,587","110,587",0.57,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,1403,"19,567,410","132,920","132,920",0.68,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,1404,"19,567,410","144,220","144,220",0.74,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,1501,"19,567,410","130,115","130,115",0.66,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,1502,"19,567,410","129,480","129,480",0.66,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,1503,"19,567,410","113,219","113,219",0.58,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,1504,"19,567,410","119,431","119,431",0.61,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,1600,"19,567,410","149,296","149,296",0.76,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,1800,"19,567,410","124,969","124,969",0.64,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,1901,"19,567,410","160,859","160,859",0.82,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,1902,"19,567,410","123,224","123,224",0.63,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,1903,"19,567,410","127,459","127,459",0.65,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,2301,"19,567,410","206,851",2,0,0
35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,2302,"19,567,410","159,787",123,0,0.08
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3201,"19,567,410","127,686","127,686",0.65,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3202,"19,567,410","169,802","169,802",0.87,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3301,"19,567,410","119,213","119,213",0.61,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3302,"19,567,410","124,140","124,140",0.63,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3303,"19,567,410","129,460","129,460",0.66,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3400,"19,567,410","195,963","195,963",1,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3501,"19,567,410","129,886","129,886",0.66,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3502,"19,567,410","146,573","146,573",0.75,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3503,"19,567,410","162,432","162,432",0.83,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3504,"19,567,410","118,276","118,276",0.6,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3505,"19,567,410","189,113","189,113",0.97,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3506,"19,567,410","106,580","106,580",0.54,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3601,"19,567,410","133,195","133,195",0.68,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3602,"19,567,410","178,492","178,492",0.91,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3701,"19,567,410","108,121","108,121",0.55,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3702,"19,567,410","138,412","138,412",0.71,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3703,"19,567,410","115,223","115,223",0.59,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3704,"19,567,410","123,764","123,764",0.63,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3705,"19,567,410","161,355","161,355",0.82,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3706,"19,567,410","127,353","127,353",0.65,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3707,"19,567,410","134,318","134,318",0.69,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3708,"19,567,410","139,310","139,310",0.71,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3709,"19,567,410","181,195","181,195",0.93,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3710,"19,567,410","156,057","156,057",0.8,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3801,"19,567,410","198,485","198,485",1.01,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3802,"19,567,410","127,369","127,369",0.65,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3803,"19,567,410","118,665","118,665",0.61,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3804,"19,567,410","117,569","117,569",0.6,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3805,"19,567,410","219,920","219,920",1.12,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3806,"19,567,410","193,920","193,920",0.99,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3807,"19,567,410","144,660","144,660",0.74,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3808,"19,567,410","151,010","151,010",0.77,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3809,"19,567,410","164,934","164,934",0.84,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3810,"19,567,410","149,341","149,341",0.76,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3901,"19,567,410","160,209","160,209",0.82,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3902,"19,567,410","132,886","132,886",0.68,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,3903,"19,567,410","175,635","175,635",0.9,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4001,"19,567,410","147,577","147,577",0.75,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4002,"19,567,410","129,253","129,253",0.66,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4003,"19,567,410","134,217","134,217",0.69,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4004,"19,567,410","118,579","118,579",0.61,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4005,"19,567,410","106,002","106,002",0.54,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4006,"19,567,410","123,018","123,018",0.63,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4007,"19,567,410","119,578","119,578",0.61,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4008,"19,567,410","154,541","154,541",0.79,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4009,"19,567,410","193,723","193,723",0.99,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4010,"19,567,410","135,648","135,648",0.69,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4011,"19,567,410","107,129","107,129",0.55,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4012,"19,567,410","147,374","147,374",0.75,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4013,"19,567,410","121,790","121,790",0.62,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4014,"19,567,410","163,547","163,547",0.84,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4015,"19,567,410","158,639","158,639",0.81,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4016,"19,567,410","147,751","147,751",0.76,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4017,"19,567,410","181,635","181,635",0.93,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4018,"19,567,410","114,699","114,699",0.59,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4101,"19,567,410","174,174","174,174",0.89,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4102,"19,567,410","183,006","183,006",0.94,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4103,"19,567,410","248,328","248,328",1.27,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4104,"19,567,410","116,852","116,852",0.6,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4105,"19,567,410","188,688","188,688",0.96,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4106,"19,567,410","153,708","153,708",0.79,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4107,"19,567,410","146,282","146,282",0.75,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4108,"19,567,410","112,075","112,075",0.57,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4109,"19,567,410","133,892","133,892",0.68,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4110,"19,567,410","170,462","170,462",0.87,100
35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,4111,"19,567,410","143,485","143,485",0.73,100
