MARPP Real personal income and regional price parities by MSA 1
MARPP Real personal income and regional price parities by MSA 1
Metropolitan Statistical Area
GeoFIPS,GeoName,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
39820,"Redding, CA (Metropolitan Statistical Area)",97.325,101.047,99.792,101.588,102.331,98.128,99.927,97.917,96.337,98.955,102.787,102.181,99.596,99.323,103.685,102.836
39900,"Reno, NV (Metropolitan Statistical Area)",101.446,103.868,101.633,103.400,103.361,101.303,100.102,99.378,98.361,100.769,97.794,100.333,98.560,97.210,98.229,97.448
40060,"Richmond, VA (Metropolitan Statistical Area)",98.055,97.405,98.480,99.353,98.579,98.261,98.511,98.851,99.302,97.814,97.142,95.191,95.897,98.004,97.616,97.988
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",106.350,106.092,105.061,104.526,104.443,105.620,107.050,107.051,105.548,102.720,105.856,105.607,104.375,105.448,106.669,107.929
40220,"Roanoke, VA (Metropolitan Statistical Area)",92.335,92.111,94.163,91.283,93.085,93.135,93.137,91.822,91.957,91.204,91.866,91.007,90.238,93.710,92.292,90.944
40340,"Rochester, MN (Metropolitan Statistical Area)",95.267,95.627,91.286,93.671,94.532,93.970,95.961,93.671,92.964,92.850,93.135,94.693,96.691,91.933,92.033,93.114
40380,"Rochester, NY (Metropolitan Statistical Area)",100.988,100.948,99.127,98.329,98.468,99.647,98.109,99.869,99.863,100.943,98.909,97.663,97.255,97.412,95.216,97.667
40420,"Rockford, IL (Metropolitan Statistical Area)",96.774,96.723,93.235,93.834,93.919,93.156,93.397,92.602,93.388,91.009,91.013,92.844,91.748,93.207,90.701,90.067
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",88.650,88.456,89.656,91.181,89.065,89.835,89.052,90.661,87.802,89.853,86.217,83.965,83.827,87.655,87.341,88.237
40660,"Rome, GA (Metropolitan Statistical Area)",87.921,85.638,88.227,86.615,86.218,87.324,88.022,88.153,88.270,85.900,88.671,87.800,86.337,90.900,90.808,90.223
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",101.259,105.133,102.734,104.940,104.862,103.236,103.041,101.212,101.034,103.478,109.019,107.407,106.963,106.257,109.857,108.888
40980,"Saginaw, MI (Metropolitan Statistical Area)",93.548,92.725,92.223,92.484,90.941,92.328,90.535,90.335,90.720,89.483,90.854,90.154,88.919,90.967,87.142,89.260
41060,"St. Cloud, MN (Metropolitan Statistical Area)",97.404,92.762,94.946,93.915,95.195,95.324,94.570,93.522,93.781,90.642,93.058,94.644,91.474,87.449,91.764,89.333
41100,"St. George, UT (Metropolitan Statistical Area)",98.583,93.715,94.544,93.852,96.448,95.090,94.318,98.290,99.187,99.094,94.734,95.432,95.860,94.160,94.883,96.063
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",92.627,92.707,91.380,90.346,91.008,92.009,90.171,90.046,88.775,88.159,89.680,88.641,87.755,88.838,87.086,87.803
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",91.124,93.318,97.018,96.332,94.521,95.626,96.873,94.558,94.487,95.617,94.382,95.081,95.196,96.270,96.659,96.312
41420,"Salem, OR (Metropolitan Statistical Area)",94.317,98.942,98.666,98.145,101.044,99.316,97.695,98.964,97.118,99.058,102.445,101.844,100.936,101.969,104.792,102.410
41500,"Salinas, CA (Metropolitan Statistical Area)",104.612,107.697,106.805,109.396,110.069,108.872,106.542,105.980,104.716,107.682,112.241,111.481,110.262,109.245,113.028,112.988
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",93.529,90.988,94.019,92.298,91.673,94.042,95.509,93.629,90.112,90.326,95.033,92.331,90.807,93.908,95.207,95.120
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",98.459,101.980,99.178,102.660,102.168,100.926,100.272,99.139,98.287,100.462,97.805,99.654,97.273,96.211,95.830,96.404
41660,"San Angelo, TX (Metropolitan Statistical Area)",91.472,93.153,92.937,93.887,95.957,95.246,96.689,97.365,96.269,95.091,94.154,93.713,94.985,91.709,92.495,90.869
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",96.053,95.063,96.303,96.570,97.386,97.396,97.681,97.422,98.237,97.159,95.563,95.748,96.794,96.201,94.977,93.727
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",113.854,114.632,113.182,114.112,112.827,111.655,110.871,112.284,113.586,112.202,112.478,113.490,115.137,115.017,114.582,111.491
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",118.978,115.085,113.833,112.354,112.515,112.931,114.029,115.701,116.227,121.465,122.240,119.711,119.576,120.007,118.047,118.225
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",119.186,115.767,113.937,112.709,113.373,114.074,115.593,117.085,117.557,122.740,114.594,112.926,113.475,111.599,115.218,112.867
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",105.056,109.229,106.429,109.695,107.234,106.607,106.044,105.281,104.932,108.173,111.447,110.181,111.356,108.599,112.597,110.819
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",119.706,113.769,113.801,111.683,112.307,111.371,113.748,115.183,114.958,120.726,111.413,110.714,111.710,109.065,114.683,112.590
42140,"Santa Fe, NM (Metropolitan Statistical Area)",97.980,102.018,100.146,103.186,102.114,100.140,101.603,98.696,98.430,98.714,96.157,96.899,96.621,93.332,94.913,93.370
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",107.471,110.834,107.961,110.614,110.043,106.581,107.490,106.047,106.502,108.718,112.869,110.873,111.979,111.791,113.945,113.488
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",117.991,113.343,113.567,110.394,112.294,111.524,113.207,114.541,114.898,120.166,113.228,111.486,111.393,109.846,112.470,110.084
42340,"Savannah, GA (Metropolitan Statistical Area)",95.741,94.901,96.215,97.821,97.879,96.295,96.504,96.091,97.070,96.308,95.162,94.130,92.371,95.439,96.125,95.569
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",95.176,96.090,94.237,94.754,94.034,94.687,91.582,95.528,94.891,95.221,92.864,92.848,93.054,93.055,91.846,92.968
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",109.107,108.454,106.280,106.046,105.269,105.155,107.420,107.861,110.173,112.727,110.346,112.460,113.038,114.396,114.048,112.991
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",93.401,90.355,94.908,91.962,92.860,94.919,93.025,91.817,94.197,92.106,94.068,94.271,95.232,98.120,95.311,96.919
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",88.260,88.566,89.951,89.400,89.060,90.590,88.917,89.256,89.249,88.324,90.200,89.989,88.200,89.876,89.850,91.278
43100,"Sheboygan, WI (Metropolitan Statistical Area)",95.793,95.187,94.771,95.918,93.072,94.463,93.280,93.291,93.419,93.039,92.013,92.577,93.250,93.250,89.620,90.765
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",91.358,91.776,94.760,93.214,94.192,93.322,94.297,93.299,95.380,95.266,92.613,92.375,92.386,92.855,92.432,91.804
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",90.888,89.998,90.540,93.519,93.428,91.957,94.098,93.167,92.734,90.593,89.947,89.846,88.870,90.487,88.773,87.128
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",93.845,93.149,91.839,92.155,93.547,92.509,92.389,94.156,92.977,93.896,89.582,91.036,88.478,87.781,88.012,86.678
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",90.919,90.429,92.108,90.293,90.964,90.607,90.220,89.550,90.083,89.423,91.412,92.219,90.409,90.164,87.737,88.148
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",95.074,93.268,96.045,93.860,94.386,94.271,94.806,93.504,93.843,91.632,95.183,95.445,94.023,93.159,90.207,90.281
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",92.471,93.335,92.931,92.314,90.480,92.349,92.014,90.584,91.447,88.577,91.799,92.058,91.525,91.675,92.300,91.415
43900,"Spartanburg, SC (Metropolitan Statistical Area)",92.417,91.688,91.004,93.005,92.817,91.597,93.181,92.662,94.063,93.112,90.143,89.936,89.103,92.595,91.324,90.648
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",95.185,98.091,96.684,97.018,97.895,97.463,96.625,96.128,96.030,97.014,100.342,99.367,98.581,98.669,102.526,101.031
44100,"Springfield, IL (Metropolitan Statistical Area)",95.137,93.727,93.570,91.995,93.342,93.394,92.909,92.239,92.412,90.671,93.014,91.768,90.887,91.597,89.720,90.549
44140,"Springfield, MA (Metropolitan Statistical Area)",99.780,102.724,98.425,98.522,98.433,100.853,98.937,100.974,99.666,100.123,98.558,97.784,100.100,97.935,99.057,98.422
44180,"Springfield, MO (Metropolitan Statistical Area)",91.797,92.232,92.092,90.487,90.800,91.451,89.916,90.352,89.633,88.324,89.844,90.163,88.464,89.089,86.710,89.272
44220,"Springfield, OH (Metropolitan Statistical Area)",92.136,93.222,92.065,92.022,91.858,90.917,92.053,90.503,90.590,88.929,90.461,91.561,89.300,86.819,88.728,88.667
44300,"State College, PA (Metropolitan Statistical Area)",99.272,99.039,99.381,98.346,96.796,99.049,97.178,99.529,101.460,102.093,97.964,96.892,97.999,95.494,96.403,93.224
44420,"Staunton, VA (Metropolitan Statistical Area)",89.415,85.672,88.164,87.758,90.124,90.649,91.130,91.382,83.908,89.136,92.445,89.483,87.572,92.782,91.394,92.595
44700,"Stockton, CA (Metropolitan Statistical Area)",100.178,104.463,101.504,103.661,103.843,102.156,102.332,100.174,99.842,101.579,106.109,105.751,105.276,104.584,108.482,107.420
44940,"Sumter, SC (Metropolitan Statistical Area)",88.367,86.073,89.133,90.979,88.582,89.514,88.365,88.542,86.170,89.085,87.612,85.812,81.377,86.407,88.022,86.250
45060,"Syracuse, NY (Metropolitan Statistical Area)",98.703,98.617,98.125,98.042,95.805,96.991,95.978,99.490,99.137,98.955,97.567,95.040,95.899,96.192,93.482,95.174
45220,"Tallahassee, FL (Metropolitan Statistical Area)",95.959,94.626,95.618,97.092,97.199,95.942,96.297,96.055,97.335,96.981,93.917,93.140,91.073,94.894,94.333,95.280
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",103.241,103.277,101.338,100.129,100.241,101.258,101.257,100.909,97.076,96.930,95.276,96.505,101.334,98.841,99.878,103.433
45460,"Terre Haute, IN (Metropolitan Statistical Area)",88.207,88.537,90.822,89.023,88.744,89.871,89.585,87.159,87.021,87.168,89.384,89.349,87.148,87.221,86.897,88.224
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",88.584,86.677,88.340,90.184,89.663,88.581,89.345,90.001,90.270,88.418,87.102,87.767,87.508,87.852,85.263,85.308
45540,"The Villages, FL (Metropolitan Statistical Area)",90.303,91.667,90.915,90.274,92.958,93.325,93.060,93.664,93.799,91.435,93.283,94.241,92.047,96.000,91.111,94.292
45780,"Toledo, OH (Metropolitan Statistical Area)",94.765,93.049,93.355,92.863,92.371,92.295,93.129,91.781,92.094,91.309,92.421,92.607,90.670,90.227,90.230,90.354
45820,"Topeka, KS (Metropolitan Statistical Area)",91.510,92.652,93.057,92.107,91.593,91.663,92.457,90.369,89.964,89.215,91.841,90.838,90.116,89.313,87.395,85.887
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",104.489,110.318,107.155,107.245,108.571,108.959,110.487,108.565,108.856,109.883,103.823,104.248,104.132,101.823,100.694,102.070
46060,"Tucson, AZ (Metropolitan Statistical Area)",97.080,100.382,98.871,100.062,100.582,98.914,98.466,97.368,96.552,97.589,94.779,95.330,94.032,92.847,93.756,94.346
46140,"Tulsa, OK (Metropolitan Statistical Area)",92.821,91.959,93.270,93.800,94.137,94.335,94.327,94.423,94.567,93.766,91.175,91.113,91.657,91.699,90.540,89.475
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",89.690,89.125,90.303,89.467,90.578,90.114,90.553,89.456,90.858,92.411,85.799,88.536,87.083,88.012,87.203,89.967
46300,"Twin Falls, ID (Metropolitan Statistical Area) *",(NA),(NA),(NA),(NA),(NA),(NA),(NA),93.912,94.117,94.761,89.329,90.296,87.988,89.804,90.848,88.584
46340,"Tyler, TX (Metropolitan Statistical Area)",95.882,95.305,97.297,96.717,95.837,97.561,95.438,96.657,96.939,95.186,93.450,94.487,95.402,94.522,92.019,92.386
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",111.789,117.408,112.182,112.950,112.333,115.686,114.615,113.975,113.335,113.507,112.727,113.191,115.633,114.014,113.035,110.246
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",95.951,96.125,95.340,94.307,93.597,95.849,94.541,96.856,95.463,95.557,94.952,92.848,93.389,92.392,89.855,92.260
46660,"Valdosta, GA (Metropolitan Statistical Area)",88.759,85.767,88.312,85.569,88.637,87.356,88.088,86.398,87.223,85.972,86.952,87.306,84.930,88.230,89.607,86.712
46700,"Vallejo, CA (Metropolitan Statistical Area)",116.690,113.606,111.831,109.508,109.695,110.175,110.735,112.591,112.942,117.454,110.563,109.228,110.668,109.380,112.536,109.200
47020,"Victoria, TX (Metropolitan Statistical Area)",93.818,92.500,92.234,95.403,94.533,95.902,95.896,96.096,97.508,94.770,93.645,93.458,95.357,91.727,90.931,90.631
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",103.147,103.432,101.945,103.940,102.682,98.969,99.992,98.958,97.332,96.250,98.150,98.067,96.541,96.467,92.813,93.745
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",99.870,98.971,100.687,101.172,100.023,99.612,99.958,100.097,100.870,98.968,97.850,95.507,95.530,97.885,97.872,97.360
47300,"Visalia, CA (Metropolitan Statistical Area)",94.831,98.120,96.358,98.417,98.658,96.963,97.138,95.465,94.548,96.443,100.502,99.586,98.786,98.905,102.331,101.318
47380,"Waco, TX (Metropolitan Statistical Area)",93.871,92.457,93.169,93.748,95.408,93.649,94.651,95.124,94.651,93.881,92.207,92.485,93.601,94.452,93.191,90.786
47460,"Walla Walla, WA (Metropolitan Statistical Area)",95.774,95.029,94.282,94.299,95.146,95.282,98.402,99.949,96.341,99.843,99.590,100.697,95.195,99.095,100.513,98.034
47580,"Warner Robins, GA (Metropolitan Statistical Area)",92.064,90.223,90.194,93.438,94.324,93.239,92.153,92.367,92.985,93.541,92.535,89.941,92.025,91.984,92.566,91.569
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",114.610,114.828,114.333,113.353,111.623,113.866,113.636,113.683,112.079,109.670,111.244,109.626,111.339,111.416,111.193,108.641
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",90.473,90.914,92.425,90.463,91.032,92.416,92.320,90.508,90.643,90.172,91.170,92.857,90.968,89.115,87.863,87.986
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",93.726,97.190,97.124,99.174,98.827,97.356,97.306,97.404,98.554,98.525,96.725,94.995,90.716,93.634,93.837,90.518
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",92.751,93.259,93.606,92.481,93.122,92.080,88.783,91.366,90.111,89.852,91.156,91.816,89.374,89.919,90.559,90.133
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",88.102,89.513,89.104,86.506,88.731,89.204,88.756,88.105,87.981,86.217,86.906,87.490,86.761,89.258,88.966,88.764
48300,"Wenatchee, WA (Metropolitan Statistical Area)",97.957,98.416,94.709,97.416,96.984,97.831,97.328,98.554,97.658,101.395,102.191,104.076,102.384,103.035,102.991,102.019
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",87.252,87.830,89.503,88.721,90.449,90.492,90.777,90.544,91.020,89.414,87.053,87.588,86.976,89.382,89.149,88.991
48620,"Wichita, KS (Metropolitan Statistical Area)",94.218,93.710,93.368,92.452,92.511,93.355,92.563,91.687,92.234,91.180,91.168,92.324,92.049,90.966,88.849,89.481
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",93.479,90.763,91.817,94.087,93.923,93.160,94.413,93.586,92.928,91.841,88.568,89.694,92.549,90.731,88.406,88.914
48700,"Williamsport, PA (Metropolitan Statistical Area)",95.089,91.583,92.347,93.429,92.981,95.058,94.099,95.226,95.443,96.133,94.579,92.284,93.618,91.414,89.653,92.686
48900,"Wilmington, NC (Metropolitan Statistical Area)",93.477,92.491,94.843,94.985,97.609,96.121,97.705,95.232,96.529,95.646,95.983,95.146,94.255,97.631,96.926,97.147
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",90.997,89.708,93.555,94.050,94.516,96.466,93.414,95.396,94.698,92.937,95.853,94.480,94.320,97.384,95.905,94.344
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",91.843,90.635,91.899,93.196,92.599,92.543,93.056,92.945,93.041,91.621,90.761,89.326,89.471,91.621,92.116,91.406
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",104.054,103.173,102.504,103.264,102.355,101.515,102.232,101.452,105.483,104.039,100.988,100.878,101.306,100.164,104.728,102.015
49420,"Yakima, WA (Metropolitan Statistical Area)",92.931,96.311,95.522,98.048,97.130,96.888,96.675,94.410,94.254,94.688,97.388,96.809,96.218,97.680,100.778,98.008
49620,"York-Hanover, PA (Metropolitan Statistical Area)",99.248,100.119,98.437,95.910,96.580,99.034,97.680,98.537,98.069,100.255,97.671,96.541,97.663,96.570,95.526,96.642
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",91.622,91.542,90.826,88.755,90.795,90.276,90.234,89.800,89.032,88.092,88.516,89.286,86.011,87.043,86.711,86.008
49700,"Yuba City, CA (Metropolitan Statistical Area)",97.791,100.835,98.113,102.155,102.234,100.436,98.624,97.755,97.573,97.983,103.612,102.689,102.004,101.488,102.625,103.638
49740,"Yuma, AZ (Metropolitan Statistical Area)",92.401,98.061,96.293,95.844,93.830,94.273,93.113,94.973,92.659,93.215,90.271,90.434,88.670,89.293,85.849,87.477

Legend/Footnotes
1. Real personal income for metropolitan areas is personal income divided by the RPPs and the national PCE price index. The result is a constant dollar (using 2017 as the base year) estimate of real personal income. Calculations are performed on unrounded data.
"* Estimates are not available for Enid, OK prior to 2013, Twin Falls, ID prior to 2015, and Poughkeepsie-Newburgh-Middletown, NY prior to 2016."
"  Metropolitan Areas are defined (geographically delineated) by the Office of Management and Budget (OMB) bulletin no. 20-01 issued March 6, 2020."
(NA) Not available.
"  Last updated: February 20, 2025-- revised statistics for 2010-2019."
