STATE00,COUNTY00,TRACT00,GEOID00,POP00,HU00,PART00,AREA00,AREALAND00,STATE10,COUNTY10,TRACT10,GEOID10,POP10,HU10,PART10,AREA10,AREALAND10,AREAPT,AREALANDPT,AREAPCT00PT,AREALANDPCT00PT,AREAPCT10PT,AREALANDPCT10PT,POP10PT,POPPCT00,POPPCT10,HU10PT,HUPCT00,HUPCT10
21,111,1600,21111001600,2644,1319,P,993442,993442,21,111,1600,21111001600,2644,1319,W,993291,993291,993291,993291,99.98,99.98,100,100,2644,100,100,1319,100,100
21,111,1600,21111001600,2644,1319,P,993442,993442,21,111,1700,21111001700,2268,1081,P,696539,696539,151,151,0.02,0.02,0.02,0.02,0,0,0,0,0,0
21,111,1700,21111001700,2268,1081,W,696388,696388,21,111,1700,21111001700,2268,1081,P,696539,696539,696388,696388,100,100,99.98,99.98,2268,100,100,1081,100,100
21,111,1800,21111001800,1490,807,W,765847,765847,21,111,1800,21111001800,1490,807,W,765847,765847,765847,765847,100,100,100,100,1490,100,100,807,100,100
21,111,2100,21111002100,2469,1239,W,784366,784366,21,111,2100,21111002100,2469,1239,W,784366,784366,784366,784366,100,100,100,100,2469,100,100,1239,100,100
21,111,2300,21111002300,2447,1163,W,962181,962181,21,111,2300,21111002300,2447,1163,P,962320,962320,962181,962181,100,100,99.99,99.99,2447,100,100,1163,100,100
21,111,2400,21111002400,4784,2702,W,2148551,2148551,21,111,2400,21111002400,4784,2702,P,2148904,2148904,2148551,2148551,100,100,99.98,99.98,4784,100,100,2702,100,100
21,111,2700,21111002700,2985,1650,W,3607057,3607057,21,111,2700,21111002700,2985,1650,P,3618324,3618324,3607057,3607057,100,100,99.69,99.69,2985,100,100,1650,100,100
21,111,2800,21111002800,1872,891,W,1376781,1376781,21,111,2800,21111002800,1872,891,W,1376781,1376781,1376781,1376781,100,100,100,100,1872,100,100,891,100,100
21,111,3000,21111003000,3565,1408,P,1111293,1111293,21,111,2300,21111002300,2447,1163,P,962320,962320,139,139,0.01,0.01,0.01,0.01,0,0,0,0,0,0
21,111,3000,21111003000,3565,1408,P,1111293,1111293,21,111,2400,21111002400,4784,2702,P,2148904,2148904,353,353,0.03,0.03,0.02,0.02,0,0,0,0,0,0
21,111,3000,21111003000,3565,1408,P,1111293,1111293,21,111,3000,21111003000,3565,1408,W,1090294,1090294,1090294,1090294,98.11,98.11,100,100,3565,100,100,1408,100,100
21,111,3000,21111003000,3565,1408,P,1111293,1111293,21,111,4900,21111004900,4263,2105,P,5158751,2868530,20507,20507,1.85,1.85,0.4,0.71,0,0,0,0,0,0
21,111,3500,21111003500,3088,839,P,1761432,1761432,21,111,3500,21111003500,3088,839,W,1757557,1757557,1757557,1757557,99.78,99.78,100,100,3088,100,100,839,100,100
21,111,3500,21111003500,3088,839,P,1761432,1761432,21,111,3700,21111003700,1859,942,P,682851,682851,3875,3875,0.22,0.22,0.57,0.57,0,0,0,0,0,0
21,111,3600,21111003600,5062,2318,W,1648001,1648001,21,111,3600,21111003600,5062,2318,W,1648001,1648001,1648001,1648001,100,100,100,100,5062,100,100,2318,100,100
21,111,3700,21111003700,1859,942,P,680791,680791,21,111,3700,21111003700,1859,942,P,682851,682851,674412,674412,99.06,99.06,98.76,98.76,1859,100,100,942,100,100
21,111,3700,21111003700,1859,942,P,680791,680791,21,111,5300,21111005300,2180,684,P,1564351,1564351,3,3,0,0,0,0,0,0,0,0,0,0
21,111,3700,21111003700,1859,942,P,680791,680791,21,111,7100,21111007100,4508,2383,P,6398474,6389802,6376,6376,0.94,0.94,0.1,0.1,0,0,0,0,0,0
21,111,3800,21111003800,3452,1555,W,1918858,1918858,21,111,3800,21111003800,3452,1555,W,1918858,1918858,1918858,1918858,100,100,100,100,3452,100,100,1555,100,100
21,111,3900,21111003900,3968,1764,W,1739755,1739755,21,111,3900,21111003900,3968,1764,W,1739755,1739755,1739755,1739755,100,100,100,100,3968,100,100,1764,100,100
21,111,4000,21111004000,1791,834,W,530310,530310,21,111,4000,21111004000,1803,847,P,555498,555498,530310,530310,100,100,95.47,95.47,1791,100,99.33,834,100,98.47
21,111,4100,21111004100,2592,1387,P,1041307,1041307,21,111,3700,21111003700,1859,942,P,682851,682851,4564,4564,0.44,0.44,0.67,0.67,0,0,0,0,0,0
21,111,4100,21111004100,2592,1387,P,1041307,1041307,21,111,4000,21111004000,1803,847,P,555498,555498,25188,25188,2.42,2.42,4.53,4.53,12,0.46,0.67,13,0.94,1.53
21,111,4100,21111004100,2592,1387,P,1041307,1041307,21,111,4100,21111004100,2580,1374,W,1011052,1011052,1011052,1011052,97.09,97.09,100,100,2580,99.54,100,1374,99.06,100
21,111,4100,21111004100,2592,1387,P,1041307,1041307,21,111,7100,21111007100,4508,2383,P,6398474,6389802,503,503,0.05,0.05,0.01,0.01,0,0,0,0,0,0
21,111,4301,21111004301,4119,2008,P,1619829,1598965,21,111,4301,21111004301,4119,2008,P,1617525,1596652,1617502,1596638,99.86,99.85,100,100,4119,100,100,2008,100,100
21,111,4301,21111004301,4119,2008,P,1619829,1598965,21,111,12301,21111012301,3331,1396,P,1881792,1881231,2327,2327,0.14,0.15,0.12,0.12,0,0,0,0,0,0
21,111,4302,21111004302,2178,879,W,1218873,1217699,21,111,4302,21111004302,2178,879,W,1218873,1217699,1218873,1217699,100,100,100,100,2178,100,100,879,100,100
21,111,4400,21111004400,4160,2126,P,1972041,1972041,21,111,4400,21111004400,4160,2126,W,1960325,1960325,1960325,1960325,99.41,99.41,100,100,4160,100,100,2126,100,100
21,111,4400,21111004400,4160,2126,P,1972041,1972041,21,111,5600,21111005600,4281,1905,P,1747892,1747892,11716,11716,0.59,0.59,0.67,0.67,0,0,0,0,0,0
21,111,4500,21111004500,3118,1441,W,4518875,4510969,21,111,4500,21111004500,3118,1441,W,4518875,4510969,4518875,4510969,100,100,100,100,3118,100,100,1441,100,100
21,111,4600,21111004600,3803,1757,W,1640790,1640790,21,111,4600,21111004600,3803,1757,W,1640790,1640790,1640790,1640790,100,100,100,100,3803,100,100,1757,100,100
21,111,4900,21111004900,4263,2105,W,5125019,2843277,21,111,4900,21111004900,4263,2105,P,5158751,2868530,5125019,2843277,100,100,99.35,99.12,4263,100,100,2105,100,100
21,111,5000,21111005000,1653,1150,W,719714,719714,21,111,5000,21111005000,1653,1150,W,719714,719714,719714,719714,100,100,100,100,1653,100,100,1150,100,100
21,111,5100,21111005100,3195,2490,P,811595,811595,21,111,2700,21111002700,2985,1650,P,3618324,3618324,11267,11267,1.39,1.39,0.31,0.31,0,0,0,0,0,0
21,111,5100,21111005100,3195,2490,P,811595,811595,21,111,5100,21111005100,3195,2490,W,800328,800328,800328,800328,98.61,98.61,100,100,3195,100,100,2490,100,100
21,111,5200,21111005200,3375,2265,W,831442,831442,21,111,5200,21111005200,3375,2265,W,831442,831442,831442,831442,100,100,100,100,3375,100,100,2265,100,100
21,111,5300,21111005300,2106,620,W,1546085,1546085,21,111,5300,21111005300,2180,684,P,1564351,1564351,1546085,1546085,100,100,98.83,98.83,2106,100,96.61,620,100,90.64
21,111,5600,21111005600,4281,1905,W,1736176,1736176,21,111,5600,21111005600,4281,1905,P,1747892,1747892,1736176,1736176,100,100,99.33,99.33,4281,100,100,1905,100,100
21,111,5900,21111005900,4676,2486,P,2899644,2882481,21,111,4900,21111004900,4263,2105,P,5158751,2868530,3685,3685,0.13,0.13,0.07,0.13,0,0,0,0,0,0
21,111,5900,21111005900,4676,2486,P,2899644,2882481,21,111,5900,21111005900,4676,2486,P,2884583,2862705,2876779,2859616,99.21,99.21,99.73,99.89,4676,100,100,2486,100,100
21,111,5900,21111005900,4676,2486,P,2899644,2882481,21,111,7400,21111007400,2049,1171,P,7089292,4379401,9148,9148,0.32,0.32,0.13,0.21,0,0,0,0,0,0
21,111,5900,21111005900,4676,2486,P,2899644,2882481,21,111,8100,21111008100,3111,1820,P,2361906,2327241,10032,10032,0.35,0.35,0.42,0.43,0,0,0,0,0,0
21,111,6200,21111006200,2699,1115,P,1209869,1199167,21,111,6200,21111006200,2699,1115,W,1209827,1199125,1209827,1199125,100,100,100,100,2699,100,100,1115,100,100
21,111,6200,21111006200,2699,1115,P,1209869,1199167,21,111,6500,21111006500,2878,1428,P,1097132,1097132,42,42,0,0,0,0,0,0,0,0,0,0
21,111,6300,21111006300,1782,1030,W,776707,766407,21,111,6300,21111006300,1782,1030,W,776707,766407,776707,766407,100,100,100,100,1782,100,100,1030,100,100
21,111,6400,21111006400,1663,1014,W,561843,561843,21,111,6400,21111006400,1663,1014,W,561843,561843,561843,561843,100,100,100,100,1663,100,100,1014,100,100
21,111,6500,21111006500,2878,1428,W,1097090,1097090,21,111,6500,21111006500,2878,1428,P,1097132,1097132,1097090,1097090,100,100,100,100,2878,100,100,1428,100,100
21,111,6600,21111006600,2005,1370,W,544023,544023,21,111,6600,21111006600,2005,1370,W,544023,544023,544023,544023,100,100,100,100,2005,100,100,1370,100,100
21,111,6800,21111006800,2082,1089,W,669525,669525,21,111,6800,21111006800,2082,1089,W,669525,669525,669525,669525,100,100,100,100,2082,100,100,1089,100,100
21,111,6900,21111006900,2437,1218,P,1122492,1102312,21,111,6900,21111006900,2220,1108,P,926744,910844,926068,910844,82.5,82.63,99.93,100,2220,91.1,100,1108,90.97,100
21,111,6900,21111006900,2437,1218,P,1122492,1102312,21,111,9300,21111009300,5042,2336,P,4856900,4818602,196424,191468,17.5,17.37,4.04,3.97,217,8.9,4.3,110,9.03,4.71
21,111,7000,21111007000,2099,1029,W,832834,832834,21,111,7000,21111007000,2099,1029,W,832834,832834,832834,832834,100,100,100,100,2099,100,100,1029,100,100
21,111,7100,21111007100,4468,2354,W,1989588,1989588,21,111,7100,21111007100,4508,2383,P,6398474,6389802,1989588,1989588,100,100,31.09,31.14,4468,100,99.11,2354,100,98.78
21,111,7400,21111007400,2049,1171,P,7258879,4449029,21,111,4900,21111004900,4263,2105,P,5158751,2868530,9540,1061,0.13,0.02,0.18,0.04,0,0,0,0,0,0
21,111,7400,21111007400,2049,1171,P,7258879,4449029,21,111,5900,21111005900,4676,2486,P,2884583,2862705,910,910,0.01,0.02,0.03,0.03,0,0,0,0,0,0
21,111,7400,21111007400,2049,1171,P,7258879,4449029,21,111,7400,21111007400,2049,1171,P,7089292,4379401,7080144,4370253,97.54,98.23,99.87,99.79,2049,100,100,1171,100,100
21,111,7400,21111007400,2049,1171,P,7258879,4449029,21,111,7501,21111007501,5191,2211,P,12754161,10964636,168285,76805,2.32,1.73,1.32,0.7,0,0,0,0,0,0
21,111,7501,21111007501,5191,2211,P,12618610,10920565,21,111,7501,21111007501,5191,2211,P,12754161,10964636,12585876,10887831,99.74,99.7,98.68,99.3,5191,100,100,2211,100,100
21,111,7501,21111007501,5191,2211,P,12618610,10920565,21,111,7502,21111007502,5339,2342,P,28132966,20704357,32734,32734,0.26,0.3,0.12,0.16,0,0,0,0,0,0
21,111,7502,21111007502,5339,2342,W,28097996,20671623,21,111,7502,21111007502,5339,2342,P,28132966,20704357,28097996,20671623,100,100,99.88,99.84,5339,100,100,2342,100,100
21,111,7601,21111007601,1949,1099,W,793499,793499,21,111,7601,21111007601,1949,1099,W,793499,793499,793499,793499,100,100,100,100,1949,100,100,1099,100,100
21,111,7602,21111007602,3634,2169,W,1232052,1232052,21,111,7602,21111007602,3634,2169,W,1232052,1232052,1232052,1232052,100,100,100,100,3634,100,100,2169,100,100
21,111,7603,21111007603,2503,1420,W,1083313,1083313,21,111,7603,21111007603,2503,1420,W,1083313,1083313,1083313,1083313,100,100,100,100,2503,100,100,1420,100,100
21,111,7700,21111007700,3321,1575,P,3502098,3451319,21,111,7700,21111007700,3294,1550,W,3494249,3443470,3494249,3443470,99.78,99.77,100,100,3294,99.19,100,1550,98.41,100
21,111,7700,21111007700,3321,1575,P,3502098,3451319,21,111,9800,21111009800,2673,1421,P,1676750,1676750,7849,7849,0.22,0.23,0.47,0.47,27,0.81,1.01,25,1.59,1.76
21,111,7800,21111007800,3105,1615,W,1800651,1800651,21,111,7800,21111007800,3105,1615,W,1800651,1800651,1800651,1800651,100,100,100,100,3105,100,100,1615,100,100
21,111,7900,21111007900,1808,1013,W,777804,776494,21,111,7900,21111007900,1808,1013,W,777804,776494,777804,776494,100,100,100,100,1808,100,100,1013,100,100
21,111,8100,21111008100,3111,1820,P,2358768,2319388,21,111,5900,21111005900,4676,2486,P,2884583,2862705,6894,2179,0.29,0.09,0.24,0.08,0,0,0,0,0,0
21,111,8100,21111008100,3111,1820,P,2358768,2319388,21,111,8100,21111008100,3111,1820,P,2361906,2327241,2351874,2317209,99.71,99.91,99.58,99.57,3111,100,100,1820,100,100
21,111,8200,21111008200,3881,2570,P,2499752,2468930,21,111,8200,21111008200,3881,2570,W,2499097,2468275,2499097,2468275,99.97,99.97,100,100,3881,100,100,2570,100,100
21,111,8200,21111008200,3881,2570,P,2499752,2468930,21,111,8700,21111008700,3945,1594,P,8424610,8342790,655,655,0.03,0.03,0.01,0.01,0,0,0,0,0,0
21,111,8300,21111008300,2508,1387,P,1419179,1418503,21,111,6900,21111006900,2220,1108,P,926744,910844,676,0,0.05,0,0.07,0,0,0,0,0,0,0
21,111,8300,21111008300,2508,1387,P,1419179,1418503,21,111,8300,21111008300,2508,1387,W,1418503,1418503,1418503,1418503,99.95,100,100,100,2508,100,100,1387,100,100
21,111,8400,21111008400,2923,1470,W,829695,829695,21,111,8400,21111008400,2923,1470,W,829695,829695,829695,829695,100,100,100,100,2923,100,100,1470,100,100
21,111,8500,21111008500,1999,1155,W,745614,745614,21,111,8500,21111008500,2001,1156,P,747562,747562,745614,745614,100,100,99.74,99.74,1999,100,99.9,1155,100,99.91
21,111,8700,21111008700,3953,1597,P,8518677,8434864,21,111,8500,21111008500,2001,1156,P,747562,747562,1948,1948,0.02,0.02,0.26,0.26,2,0.05,0.1,1,0.06,0.09
21,111,8700,21111008700,3953,1597,P,8518677,8434864,21,111,8700,21111008700,3945,1594,P,8424610,8342790,8416448,8334628,98.8,98.81,99.9,99.9,3942,99.72,99.92,1591,99.62,99.81
21,111,8700,21111008700,3953,1597,P,8518677,8434864,21,111,8800,21111008800,3069,1610,P,1789260,1781029,89458,87465,1.05,1.04,5,4.91,2,0.05,0.07,2,0.13,0.12
21,111,8700,21111008700,3953,1597,P,8518677,8434864,21,111,13100,21111013100,2066,912,P,1008413,1008126,10823,10823,0.13,0.13,1.07,1.07,7,0.18,0.34,3,0.19,0.33
21,111,8800,21111008800,3030,1592,P,1670589,1664351,21,111,8800,21111008800,3069,1610,P,1789260,1781029,1660627,1654389,99.4,99.4,92.81,92.89,3030,100,98.73,1592,100,98.88
21,111,8800,21111008800,3030,1592,P,1670589,1664351,21,111,13100,21111013100,2066,912,P,1008413,1008126,9962,9962,0.6,0.6,0.99,0.99,0,0,0,0,0,0
21,111,8900,21111008900,4502,1761,P,1997484,1996561,21,111,8900,21111008900,4458,1746,P,1992832,1991909,1972779,1971856,98.76,98.76,98.99,98.99,4423,98.25,99.21,1730,98.24,99.08
21,111,8900,21111008900,4502,1761,P,1997484,1996561,21,111,13100,21111013100,2066,912,P,1008413,1008126,24705,24705,1.24,1.24,2.45,2.45,79,1.75,3.82,31,1.76,3.4
21,111,9000,21111009000,6823,3028,W,3211403,3211403,21,111,9000,21111009000,6823,3028,W,3211403,3211403,3211403,3211403,100,100,100,100,6823,100,100,3028,100,100
21,111,9103,21111009103,1496,616,W,5359659,5288843,21,111,9103,21111009103,1496,616,P,5359688,5288872,5359659,5288843,100,100,100,100,1496,100,100,616,100,100
21,111,9104,21111009104,7963,3263,P,4922571,4841859,21,111,9105,21111009105,2985,1283,W,1954614,1928859,1954614,1928859,39.71,39.84,100,100,2985,37.49,100,1283,39.32,100
21,111,9104,21111009104,7963,3263,P,4922571,4841859,21,111,9106,21111009106,4978,1980,W,2967957,2913000,2967957,2913000,60.29,60.16,100,100,4978,62.51,100,1980,60.68,100
21,111,9300,21111009300,4825,2226,W,4660476,4627134,21,111,9300,21111009300,5042,2336,P,4856900,4818602,4660476,4627134,100,100,95.96,96.03,4825,100,95.7,2226,100,95.29
21,111,9400,21111009400,6393,3023,P,6068184,6051855,21,111,7100,21111007100,4508,2383,P,6398474,6389802,38476,38476,0.63,0.64,0.6,0.6,0,0,0,0,0,0
21,111,9400,21111009400,6393,3023,P,6068184,6051855,21,111,9400,21111009400,6393,3023,W,6029708,6013379,6029708,6013379,99.37,99.36,100,100,6393,100,100,3023,100,100
21,111,9600,21111009600,4344,2128,P,2826116,2812215,21,111,9600,21111009600,4314,2116,W,2816776,2802875,2816776,2802875,99.67,99.67,100,100,4314,99.31,100,2116,99.44,100
21,111,9600,21111009600,4344,2128,P,2826116,2812215,21,111,13100,21111013100,2066,912,P,1008413,1008126,9340,9340,0.33,0.33,0.93,0.93,30,0.69,1.45,12,0.56,1.32
21,111,9700,21111009700,2900,1489,P,1679483,1679003,21,111,9700,21111009700,2728,1343,P,1607972,1607492,1581366,1580886,94.16,94.16,98.35,98.34,2706,93.31,99.19,1337,89.79,99.55
21,111,9700,21111009700,2900,1489,P,1679483,1679003,21,111,10500,21111010500,3796,1813,P,3108991,3086782,77594,77594,4.62,4.62,2.5,2.51,194,6.69,5.11,152,10.21,8.38
21,111,9700,21111009700,2900,1489,P,1679483,1679003,21,111,10800,21111010800,3856,1683,P,2701932,2700226,13028,13028,0.78,0.78,0.48,0.48,0,0,0,0,0,0
21,111,9700,21111009700,2900,1489,P,1679483,1679003,21,111,10901,21111010901,4723,2352,P,2732451,2714507,5817,5817,0.35,0.35,0.21,0.21,0,0,0,0,0,0
21,111,9700,21111009700,2900,1489,P,1679483,1679003,21,111,13100,21111013100,2066,912,P,1008413,1008126,1678,1678,0.1,0.1,0.17,0.17,0,0,0,0,0,0
21,111,9800,21111009800,2646,1396,P,1669292,1669292,21,111,9800,21111009800,2673,1421,P,1676750,1676750,1668901,1668901,99.98,99.98,99.53,99.53,2646,100,98.99,1396,100,98.24
21,111,9800,21111009800,2646,1396,P,1669292,1669292,21,111,10001,21111010001,4553,2209,P,4707549,4697166,391,391,0.02,0.02,0.01,0.01,0,0,0,0,0,0
21,111,9900,21111009900,2822,1485,W,2045722,2044354,21,111,9900,21111009900,2822,1485,P,2058264,2056896,2045722,2044354,100,100,99.39,99.39,2822,100,100,1485,100,100
21,111,10001,21111010001,4553,2209,P,4719700,4709317,21,111,9900,21111009900,2822,1485,P,2058264,2056896,12542,12542,0.27,0.27,0.61,0.61,0,0,0,0,0,0
21,111,10001,21111010001,4553,2209,P,4719700,4709317,21,111,10001,21111010001,4553,2209,P,4707549,4697166,4707158,4696775,99.73,99.73,99.99,99.99,4553,100,100,2209,100,100
21,111,10004,21111010004,4607,2324,P,1918081,1918081,21,111,10004,21111010004,4607,2324,W,1911498,1911498,1911498,1911498,99.66,99.66,100,100,4607,100,100,2324,100,100
21,111,10004,21111010004,4607,2324,P,1918081,1918081,21,111,10104,21111010104,2867,1583,P,2080668,2074842,6583,6583,0.34,0.34,0.32,0.32,0,0,0,0,0,0
21,111,10005,21111010005,4405,1820,P,2984300,2957057,21,111,10005,21111010005,4405,1820,P,3014286,2987043,2979047,2951804,99.82,99.82,98.83,98.82,4405,100,100,1820,100,100
21,111,10005,21111010005,4405,1820,P,2984300,2957057,21,111,10102,21111010102,4078,1748,P,5938531,5914711,5253,5253,0.18,0.18,0.09,0.09,0,0,0,0,0,0
21,111,10006,21111010006,3692,1699,P,2354666,2352160,21,111,10005,21111010005,4405,1820,P,3014286,2987043,6767,6767,0.29,0.29,0.22,0.23,0,0,0,0,0,0
21,111,10006,21111010006,3692,1699,P,2354666,2352160,21,111,10006,21111010006,3692,1699,W,2347899,2345393,2347899,2345393,99.71,99.71,100,100,3692,100,100,1699,100,100
21,111,10007,21111010007,4121,1687,W,4040533,4034911,21,111,10007,21111010007,4121,1687,W,4040533,4034911,4040533,4034911,100,100,100,100,4121,100,100,1687,100,100
21,111,10008,21111010008,3898,1766,P,4536568,4488562,21,111,10008,21111010008,3898,1766,P,4520306,4472300,4518658,4470652,99.61,99.6,99.96,99.96,3898,100,100,1766,100,100
21,111,10008,21111010008,3898,1766,P,4536568,4488562,21,111,10309,21111010309,4756,1943,P,4994100,4970358,17910,17910,0.39,0.4,0.36,0.36,0,0,0,0,0,0
21,111,10101,21111010101,6701,3639,P,4529233,4490642,21,111,10103,21111010103,3834,2056,W,2455148,2422383,2455148,2422383,54.21,53.94,100,100,3834,57.22,100,2056,56.5,100
21,111,10101,21111010101,6701,3639,P,4529233,4490642,21,111,10104,21111010104,2867,1583,P,2080668,2074842,2074085,2068259,45.79,46.06,99.68,99.68,2867,42.78,100,1583,43.5,100
21,111,10102,21111010102,4078,1748,W,5919878,5896058,21,111,10102,21111010102,4078,1748,P,5938531,5914711,5919878,5896058,100,100,99.69,99.68,4078,100,100,1748,100,100
21,111,10303,21111010303,6618,2817,P,18744798,18441514,21,111,10312,21111010312,3092,1412,W,6581928,6441437,6581928,6441437,35.11,34.93,100,100,3092,46.72,100,1412,50.12,100
21,111,10303,21111010303,6618,2817,P,18744798,18441514,21,111,10313,21111010313,3526,1405,P,12164320,12001527,12162870,12000077,64.89,65.07,99.99,99.99,3526,53.28,100,1405,49.88,100
21,111,10306,21111010306,13824,5263,P,30861436,30041686,21,111,10307,21111010307,4975,1881,P,23727831,23275504,25976,23453,0.08,0.08,0.11,0.1,0,0,0,0,0,0
21,111,10306,21111010306,13824,5263,P,30861436,30041686,21,111,10314,21111010314,6230,2185,P,9193653,9166540,9193169,9166056,29.79,30.51,99.99,99.99,6230,45.07,100,2185,41.52,100
21,111,10306,21111010306,13824,5263,P,30861436,30041686,21,111,10315,21111010315,2794,1287,P,7612375,7290706,7607602,7289569,24.65,24.26,99.94,99.98,2794,20.21,100,1287,24.45,100
21,111,10306,21111010306,13824,5263,P,30861436,30041686,21,111,10316,21111010316,4751,1771,W,8145869,7964949,8145869,7964949,26.39,26.51,100,100,4751,34.37,100,1771,33.65,100
21,111,10306,21111010306,13824,5263,P,30861436,30041686,21,111,10406,21111010406,5958,2392,P,13996936,13670496,5888820,5597659,19.08,18.63,42.07,40.95,49,0.35,0.82,20,0.38,0.84
21,111,10307,21111010307,4975,1881,P,23706628,23253188,21,111,10307,21111010307,4975,1881,P,23727831,23275504,23701855,23252051,99.98,100,99.89,99.9,4975,100,100,1881,100,100
21,111,10307,21111010307,4975,1881,P,23706628,23253188,21,111,10315,21111010315,2794,1287,P,7612375,7290706,4773,1137,0.02,0,0.06,0.02,0,0,0,0,0,0
21,111,10308,21111010308,10039,4563,P,11567619,11486434,21,111,10008,21111010008,3898,1766,P,4520306,4472300,1648,1648,0.01,0.01,0.04,0.04,0,0,0,0,0,0
21,111,10308,21111010308,10039,4563,P,11567619,11486434,21,111,10313,21111010313,3526,1405,P,12164320,12001527,1450,1450,0.01,0.01,0.01,0.01,0,0,0,0,0,0
21,111,10308,21111010308,10039,4563,P,11567619,11486434,21,111,10317,21111010317,4348,1680,W,6393484,6350249,6393484,6350249,55.27,55.28,100,100,4348,43.31,100,1680,36.82,100
21,111,10308,21111010308,10039,4563,P,11567619,11486434,21,111,10318,21111010318,5691,2883,W,5171037,5133087,5171037,5133087,44.7,44.69,100,100,5691,56.69,100,2883,63.18,100
21,111,10309,21111010309,4756,1943,W,4976190,4952448,21,111,10309,21111010309,4756,1943,P,4994100,4970358,4976190,4952448,100,100,99.64,99.64,4756,100,100,1943,100,100
21,111,10310,21111010310,7910,3640,P,5610189,5587144,21,111,10319,21111010319,4444,2044,W,3535767,3521341,3535767,3521341,63.02,63.03,100,100,4444,56.18,100,2044,56.15,100
21,111,10310,21111010310,7910,3640,P,5610189,5587144,21,111,10320,21111010320,3466,1596,W,2074422,2065803,2074422,2065803,36.98,36.97,100,100,3466,43.82,100,1596,43.85,100
21,111,10311,21111010311,7146,3078,W,4604970,4582989,21,111,10311,21111010311,7146,3078,W,4604970,4582989,4604970,4582989,100,100,100,100,7146,100,100,3078,100,100
21,111,10402,21111010402,6249,2937,W,8027801,7993177,21,111,10402,21111010402,6253,2938,P,8053644,8018976,8027801,7993177,100,100,99.68,99.68,6249,100,99.94,2937,100,99.97
21,111,10403,21111010403,3828,1713,P,11338613,11235804,21,111,10005,21111010005,4405,1820,P,3014286,2987043,28472,28472,0.25,0.25,0.94,0.95,0,0,0,0,0,0
21,111,10403,21111010403,3828,1713,P,11338613,11235804,21,111,10314,21111010314,6230,2185,P,9193653,9166540,484,484,0,0,0.01,0.01,0,0,0,0,0,0
21,111,10403,21111010403,3828,1713,P,11338613,11235804,21,111,10403,21111010403,3828,1713,W,11309657,11206848,11309657,11206848,99.74,99.74,100,100,3828,100,100,1713,100,100
21,111,10404,21111010404,10183,4628,P,10583109,10542157,21,111,10102,21111010102,4078,1748,P,5938531,5914711,13400,13400,0.13,0.13,0.23,0.23,0,0,0,0,0,0
21,111,10404,21111010404,10183,4628,P,10583109,10542157,21,111,10405,21111010405,4274,2256,W,2461593,2455920,2461593,2455920,23.26,23.3,100,100,4274,41.97,100,2256,48.75,100
21,111,10404,21111010404,10183,4628,P,10583109,10542157,21,111,10406,21111010406,5958,2392,P,13996936,13670496,8108116,8072837,76.61,76.58,57.93,59.05,5909,58.03,99.18,2372,51.25,99.16
21,111,10500,21111010500,3602,1661,P,3034112,3011903,21,111,10500,21111010500,3796,1813,P,3108991,3086782,3031397,3009188,99.91,99.91,97.5,97.49,3602,100,94.89,1661,100,91.62
21,111,10500,21111010500,3602,1661,P,3034112,3011903,21,111,10800,21111010800,3856,1683,P,2701932,2700226,2715,2715,0.09,0.09,0.1,0.1,0,0,0,0,0,0
21,111,10600,21111010600,6713,3870,P,4650755,4621435,21,111,10601,21111010601,3078,1707,W,2475511,2463799,2475511,2463799,53.23,53.31,100,100,3078,45.85,100,1707,44.11,100
21,111,10600,21111010600,6713,3870,P,4650755,4621435,21,111,10602,21111010602,3635,2163,W,2093297,2076267,2093297,2076267,45.01,44.93,100,100,3635,54.15,100,2163,55.89,100
21,111,10600,21111010600,6713,3870,P,4650755,4621435,21,111,10701,21111010701,4977,2523,P,7764952,7708741,46938,46360,1.01,1,0.6,0.6,0,0,0,0,0,0
21,111,10600,21111010600,6713,3870,P,4650755,4621435,21,111,10702,21111010702,5477,2626,P,4595827,4574062,15497,15497,0.33,0.34,0.34,0.34,0,0,0,0,0,0
21,111,10600,21111010600,6713,3870,P,4650755,4621435,21,111,10800,21111010800,3856,1683,P,2701932,2700226,19512,19512,0.42,0.42,0.72,0.72,0,0,0,0,0,0
21,111,10701,21111010701,4977,2523,P,7842554,7786677,21,111,10701,21111010701,4977,2523,P,7764952,7708741,7718014,7662381,98.41,98.4,99.4,99.4,4977,100,100,2523,100,100
21,111,10701,21111010701,4977,2523,P,7842554,7786677,21,111,10702,21111010702,5477,2626,P,4595827,4574062,71369,71369,0.91,0.92,1.55,1.56,0,0,0,0,0,0
21,111,10701,21111010701,4977,2523,P,7842554,7786677,21,111,10705,21111010705,6283,3054,P,4152035,4120826,53171,52927,0.68,0.68,1.28,1.28,0,0,0,0,0,0
21,111,10702,21111010702,5477,2626,W,4508961,4487196,21,111,10702,21111010702,5477,2626,P,4595827,4574062,4508961,4487196,100,100,98.11,98.1,5477,100,100,2626,100,100
21,111,10705,21111010705,6283,3054,W,4098864,4067899,21,111,10705,21111010705,6283,3054,P,4152035,4120826,4098864,4067899,100,100,98.72,98.72,6283,100,100,3054,100,100
21,111,10706,21111010706,3315,1503,P,3470688,3468163,21,111,10402,21111010402,6253,2938,P,8053644,8018976,25843,25799,0.74,0.74,0.32,0.32,4,0.12,0.06,1,0.07,0.03
