zip,county,res_ratio,bus_ratio,oth_ratio,tot_ratio
45385,39057,0.999828679,1.000000000,1.000000000,0.999842280
45424,39113,0.978539589,0.994612795,1.000000000,0.979806997
45429,39113,1.000000000,1.000000000,1.000000000,1.000000000
45662,39145,1.000000000,1.000000000,1.000000000,1.000000000
45692,39079,0.995629170,1.000000000,1.000000000,0.995917490
45767,39111,0.188950276,0.150000000,0.250000000,0.188374596
45771,39105,1.000000000,1.000000000,1.000000000,1.000000000
45831,39137,0.980086580,1.000000000,1.000000000,0.980785297
45891,39161,1.000000000,1.000000000,1.000000000,1.000000000
58071,38017,0.814432990,0.555555556,1.000000000,0.811320755
58102,38017,1.000000000,1.000000000,1.000000000,1.000000000
58103,38017,1.000000000,1.000000000,1.000000000,1.000000000
58332,38005,0.878787879,0.000000000,1.000000000,0.881481481
58448,38039,1.000000000,1.000000000,1.000000000,1.000000000
58563,38059,0.845898004,0.937500000,1.000000000,0.849785408
58573,38029,1.000000000,1.000000000,1.000000000,1.000000000
58763,38061,0.996683861,1.000000000,1.000000000,0.997137405
73003,40109,1.000000000,1.000000000,1.000000000,1.000000000
73010,40051,0.458667686,0.196531792,0.358974359,0.452561081
73014,40017,1.000000000,1.000000000,1.000000000,1.000000000
73034,40083,0.182708561,0.075301205,0.060526316,0.172564774
73068,40027,1.000000000,1.000000000,1.000000000,1.000000000
73071,40027,0.999760628,1.000000000,1.000000000,0.999782173
73090,40017,1.000000000,1.000000000,1.000000000,1.000000000
73095,40087,0.991467577,1.000000000,1.000000000,0.991789819
73109,40109,1.000000000,1.000000000,1.000000000,1.000000000
73120,40109,1.000000000,1.000000000,1.000000000,1.000000000
73130,40109,1.000000000,1.000000000,1.000000000,1.000000000
73159,40109,0.704693515,0.610993658,0.806262231,0.702238557
73401,40019,0.994875379,0.997548018,1.000000000,0.995275195
73449,40013,1.000000000,1.000000000,1.000000000,1.000000000
73458,40019,1.000000000,1.000000000,1.000000000,1.000000000
73501,40031,1.000000000,1.000000000,1.000000000,1.000000000
73726,40003,0.768707483,0.857142857,1.000000000,0.771523179
73843,40045,1.000000000,1.000000000,1.000000000,1.000000000
73859,40043,1.000000000,1.000000000,1.000000000,1.000000000
74014,40145,0.996068313,0.988636364,1.000000000,0.995813432
74017,40131,1.000000000,1.000000000,1.000000000,1.000000000
74055,40131,0.271351616,0.042016807,0.095528455,0.248422160
74058,40117,1.000000000,1.000000000,1.000000000,1.000000000
74061,40147,0.998904710,1.000000000,1.000000000,0.998938429
74063,40113,0.148635999,0.022453889,0.006451613,0.137669642
74075,40119,0.980269126,0.995645864,0.995157385,0.981437544
74112,40143,1.000000000,1.000000000,1.000000000,1.000000000
74127,40113,0.335426984,0.157205240,0.273764259,0.324555556
74129,40143,1.000000000,1.000000000,1.000000000,1.000000000
74131,40037,0.978412698,0.992063492,0.971428571,0.980128894
74133,40143,1.000000000,1.000000000,1.000000000,1.000000000
74134,40143,1.000000000,1.000000000,1.000000000,1.000000000
74301,40035,0.887244232,0.911222781,0.872340426,0.888947507
74331,40115,0.105189621,0.083333333,0.054347826,0.103422339
74332,40035,0.617346939,0.680000000,0.333333333,0.615131579
74343,40115,0.983187135,1.000000000,1.000000000,0.983768525
74432,40091,0.732548271,0.906542056,0.968750000,0.746056628
74434,40145,0.089250000,0.016949153,0.051282051,0.086841472
74437,40111,0.996579477,0.997560976,1.000000000,0.996702693
74601,40071,0.995523165,1.000000000,1.000000000,0.996189295
74643,40053,0.930769231,1.000000000,1.000000000,0.931297710
74723,40013,1.000000000,1.000000000,1.000000000,1.000000000
74743,40023,1.000000000,1.000000000,1.000000000,1.000000000
74745,40089,1.000000000,1.000000000,1.000000000,1.000000000
74804,40125,0.999896811,1.000000000,1.000000000,0.999907399
74825,40123,0.819516408,0.913043478,1.000000000,0.821639899
74960,40001,0.968172672,1.000000000,1.000000000,0.970428280
97007,41067,1.000000000,1.000000000,1.000000000,1.000000000
97015,41005,1.000000000,1.000000000,1.000000000,1.000000000
97019,41051,0.964622642,0.982456140,1.000000000,0.965859031
97023,41005,1.000000000,1.000000000,1.000000000,1.000000000
97030,41051,1.000000000,1.000000000,1.000000000,1.000000000
97051,41009,1.000000000,1.000000000,1.000000000,1.000000000
97116,41067,1.000000000,1.000000000,1.000000000,1.000000000
97211,41051,1.000000000,1.000000000,1.000000000,1.000000000
97213,41051,1.000000000,1.000000000,1.000000000,1.000000000
97215,41051,1.000000000,1.000000000,1.000000000,1.000000000
97221,41051,0.996726678,0.966197183,0.994791667,0.994872643
97231,41051,0.953983809,0.991228070,1.000000000,0.956330128
97232,41051,1.000000000,1.000000000,1.000000000,1.000000000
97267,41005,1.000000000,1.000000000,1.000000000,1.000000000
97301,41047,1.000000000,1.000000000,1.000000000,1.000000000
97330,41003,1.000000000,1.000000000,1.000000000,1.000000000
97376,41041,1.000000000,1.000000000,1.000000000,1.000000000
97411,41011,1.000000000,1.000000000,1.000000000,1.000000000
97420,41011,1.000000000,1.000000000,1.000000000,1.000000000
97524,41029,1.000000000,1.000000000,1.000000000,1.000000000
97623,41035,1.000000000,1.000000000,1.000000000,1.000000000
97702,41017,1.000000000,1.000000000,1.000000000,1.000000000
97720,41025,1.000000000,1.000000000,1.000000000,1.000000000
97753,41013,1.000000000,1.000000000,1.000000000,1.000000000
97827,41061,1.000000000,1.000000000,1.000000000,1.000000000
97870,41001,1.000000000,1.000000000,1.000000000,1.000000000
05072,50017,1.000000000,0.000000000,1.000000000,1.000000000
05149,50027,1.000000000,1.000000000,1.000000000,1.000000000
05346,50025,1.000000000,1.000000000,1.000000000,1.000000000
05452,50007,1.000000000,1.000000000,1.000000000,1.000000000
05476,50011,0.995049505,1.000000000,1.000000000,0.995501285
05495,50007,1.000000000,1.000000000,1.000000000,1.000000000
05641,50023,0.970461612,1.000000000,0.998439938,0.975384615
05661,50015,1.000000000,1.000000000,1.000000000,1.000000000
05753,50001,1.000000000,1.000000000,1.000000000,1.000000000
05761,50021,0.836095764,1.000000000,1.000000000,0.837294333
05871,50019,0.012729844,0.000000000,0.000000000,0.012430939
20112,51153,1.000000000,1.000000000,1.000000000,1.000000000
20152,51107,0.999908734,1.000000000,1.000000000,0.999914428
20180,51107,1.000000000,1.000000000,1.000000000,1.000000000
20187,51061,0.999522901,1.000000000,1.000000000,0.999547238
22025,51153,1.000000000,1.000000000,1.000000000,1.000000000
22039,51059,1.000000000,1.000000000,1.000000000,1.000000000
22060,51059,1.000000000,1.000000000,1.000000000,1.000000000
22102,51059,1.000000000,1.000000000,1.000000000,1.000000000
22191,51153,1.000000000,1.000000000,1.000000000,1.000000000
22207,51013,0.995671690,1.000000000,1.000000000,0.995988709
22311,51510,0.935483871,0.996078431,0.976715686,0.940246387
22314,51510,1.000000000,1.000000000,1.000000000,1.000000000
22401,51630,0.999162198,0.995043843,0.999060150,0.998463803
22406,51179,0.996735027,0.998753117,1.000000000,0.997007346
22407,51177,0.998371925,1.000000000,1.000000000,0.998520163
22508,51137,0.950024822,1.000000000,1.000000000,0.952063492
22534,51177,1.000000000,1.000000000,1.000000000,1.000000000
22572,51159,0.920506507,0.972413793,0.851851852,0.921761999
22611,51043,1.000000000,1.000000000,1.000000000,1.000000000
22625,51069,1.000000000,1.000000000,1.000000000,1.000000000
22835,51139,1.000000000,1.000000000,1.000000000,1.000000000
22942,51109,0.564176749,0.460606061,0.552238806,0.559742191
23024,51109,0.805357990,0.750000000,1.000000000,0.804729572
23124,51127,1.000000000,1.000000000,1.000000000,1.000000000
23150,51087,1.000000000,1.000000000,1.000000000,1.000000000
23220,51760,1.000000000,1.000000000,1.000000000,1.000000000
23221,51760,1.000000000,1.000000000,1.000000000,1.000000000
23224,51041,0.063659893,0.050777676,0.060204082,0.062180539
23225,51760,0.891277099,0.694945848,0.784206411,0.872355200
23322,51550,0.999913397,1.000000000,1.000000000,0.999918920
23324,51550,1.000000000,1.000000000,1.000000000,1.000000000
23420,51001,1.000000000,1.000000000,1.000000000,1.000000000
23453,51810,1.000000000,1.000000000,1.000000000,1.000000000
23457,51810,1.000000000,1.000000000,0.000000000,1.000000000
23460,51810,0.000000000,1.000000000,1.000000000,1.000000000
23464,51810,0.998832939,0.998437500,1.000000000,0.998838485
23704,51740,1.000000000,1.000000000,1.000000000,1.000000000
23803,51053,0.220951748,0.155405405,0.077966102,0.211415408
23847,51595,0.470952861,0.842105263,0.818930041,0.518676360
23866,51175,0.739224138,0.821428571,1.000000000,0.742440042
24084,51021,0.032780168,0.007604563,0.005405405,0.030587352
24090,51023,1.000000000,1.000000000,1.000000000,1.000000000
24101,51067,0.862872815,0.959770115,1.000000000,0.869884910
24121,51019,0.591948514,0.625776398,0.273255814,0.587880281
24134,51071,0.996709324,1.000000000,1.000000000,0.997047244
24201,51520,1.000000000,1.000000000,1.000000000,1.000000000
24224,51167,1.000000000,1.000000000,1.000000000,1.000000000
24244,51169,0.832864604,0.862500000,0.956521739,0.835946463
24273,51195,0.311654135,0.092957746,0.012500000,0.278836834
24328,51035,1.000000000,1.000000000,1.000000000,1.000000000
24416,51530,0.765842697,0.942396313,0.971014493,0.784171209
24501,51031,0.192177273,0.049400141,0.043782837,0.172608903
24527,51143,1.000000000,1.000000000,1.000000000,1.000000000
24551,51019,0.890394319,0.956386293,0.783197832,0.892388233
24592,51083,0.999569584,1.000000000,1.000000000,0.999624248
24594,51083,0.311703360,0.360000000,0.000000000,0.309921962
24609,51185,0.753577661,0.929729730,1.000000000,0.766634210
24830,54047,1.000000000,1.000000000,0.000000000,1.000000000
24931,54025,1.000000000,1.000000000,0.000000000,1.000000000
24934,54075,1.000000000,1.000000000,0.000000000,1.000000000
24941,54063,1.000000000,1.000000000,1.000000000,1.000000000
24976,54063,1.000000000,1.000000000,1.000000000,1.000000000
25108,54005,0.903225806,1.000000000,1.000000000,0.904109589
25124,54079,0.907942238,0.857142857,0.000000000,0.907308378
25143,54039,0.760737527,0.701234568,0.785185185,0.756699029
25301,54039,1.000000000,1.000000000,1.000000000,1.000000000
25414,54037,1.000000000,1.000000000,1.000000000,1.000000000
25559,54011,1.000000000,1.000000000,1.000000000,1.000000000
25661,54059,1.000000000,1.000000000,1.000000000,1.000000000
25704,54099,0.659576801,0.343396226,0.429657795,0.636574541
25820,54055,1.000000000,1.000000000,1.000000000,1.000000000
25827,54081,1.000000000,1.000000000,1.000000000,1.000000000
25854,54019,1.000000000,1.000000000,0.000000000,1.000000000
25989,54081,1.000000000,1.000000000,1.000000000,1.000000000
26143,54105,0.836544075,0.785714286,1.000000000,0.837543054
26351,54021,1.000000000,1.000000000,1.000000000,1.000000000
26354,54091,0.996609250,1.000000000,1.000000000,0.996802660
26378,54041,0.801317234,0.980952381,1.000000000,0.812853470
26437,54103,1.000000000,1.000000000,0.000000000,1.000000000
26519,54077,1.000000000,1.000000000,1.000000000,1.000000000
26651,54067,1.000000000,1.000000000,1.000000000,1.000000000
26764,54077,1.000000000,1.000000000,1.000000000,1.000000000
26836,54031,1.000000000,0.994475138,1.000000000,0.999456078
29203,45079,1.000000000,1.000000000,1.000000000,1.000000000
29230,45079,1.000000000,1.000000000,1.000000000,1.000000000
29372,45087,0.142327306,0.016666667,0.133333333,0.138888889
29732,45091,1.000000000,1.000000000,1.000000000,1.000000000
37072,47037,0.572350543,0.769173492,0.570512821,0.588630618
37073,47147,0.992858276,0.995327103,1.000000000,0.992956668
37076,47037,0.978816580,0.996226415,0.989130435,0.979997163
37080,47021,0.433383010,0.335106383,0.444444444,0.428209459
37127,47149,1.000000000,1.000000000,1.000000000,1.000000000
37138,47037,0.674384282,0.744976816,0.747126437,0.678876890
37171,47125,0.965454545,1.000000000,0.000000000,0.966010733
37172,47147,1.000000000,1.000000000,1.000000000,1.000000000
37174,47187,0.425586107,0.271573604,0.225806452,0.414141414
37187,47043,0.954818325,0.992366412,1.000000000,0.956626506
37215,47037,0.996880605,1.000000000,1.000000000,0.997310563
37303,47107,1.000000000,1.000000000,1.000000000,1.000000000
37330,47051,0.941692613,0.934426230,1.000000000,0.941796009
37333,47139,1.000000000,1.000000000,0.000000000,1.000000000
37339,47061,1.000000000,1.000000000,1.000000000,1.000000000
37367,47007,0.935804878,0.951965066,1.000000000,0.936767714
37421,47065,1.000000000,1.000000000,1.000000000,1.000000000
37705,47001,0.742810855,0.821917808,0.777777778,0.745197962
37774,47105,0.943074526,0.997402597,0.934065934,0.946559048
37779,47173,0.939189189,1.000000000,1.000000000,0.941526800
37803,47009,1.000000000,1.000000000,1.000000000,1.000000000
37804,47009,1.000000000,1.000000000,1.000000000,1.000000000
37807,47173,0.986729277,0.991202346,1.000000000,0.987303958
37811,47057,0.051091270,0.025641026,0.000000000,0.049808429
37840,47145,0.427880141,0.401041667,0.357142857,0.425756266
37871,47155,0.213872832,0.165137615,0.424242424,0.214237743
37902,47093,1.000000000,1.000000000,1.000000000,1.000000000
37909,47093,1.000000000,1.000000000,1.000000000,1.000000000
37916,47093,1.000000000,1.000000000,1.000000000,1.000000000
37920,47093,0.992759220,0.992470910,0.997458704,0.992901933
38019,47167,1.000000000,1.000000000,1.000000000,1.000000000
38107,47157,1.000000000,1.000000000,1.000000000,1.000000000
38111,47157,1.000000000,1.000000000,1.000000000,1.000000000
38118,47157,1.000000000,1.000000000,1.000000000,1.000000000
38230,47183,1.000000000,1.000000000,1.000000000,1.000000000
38257,47131,0.961715867,0.993464052,1.000000000,0.964406780
38339,47109,1.000000000,1.000000000,0.000000000,1.000000000
38343,47053,0.776886214,0.906002265,0.931034483,0.790112314
38357,47071,0.196156395,0.100000000,0.000000000,0.194029851
38477,47055,1.000000000,1.000000000,0.000000000,1.000000000
38501,47141,0.936281428,0.987256073,1.000000000,0.946161129
38558,47035,1.000000000,1.000000000,1.000000000,1.000000000
53207,55079,1.000000000,1.000000000,1.000000000,1.000000000
53558,55025,1.000000000,1.000000000,1.000000000,1.000000000
53590,55025,1.000000000,1.000000000,1.000000000,1.000000000
53716,55025,1.000000000,1.000000000,1.000000000,1.000000000
53809,55043,1.000000000,1.000000000,1.000000000,1.000000000
53826,55023,1.000000000,1.000000000,1.000000000,1.000000000
53923,55021,0.915173238,0.852941176,1.000000000,0.915929204
54119,55075,1.000000000,1.000000000,1.000000000,1.000000000
54246,55029,1.000000000,1.000000000,1.000000000,1.000000000
54302,55009,1.000000000,1.000000000,1.000000000,1.000000000
54311,55009,1.000000000,1.000000000,1.000000000,1.000000000
54437,55019,1.000000000,1.000000000,1.000000000,1.000000000
54546,55003,1.000000000,1.000000000,1.000000000,1.000000000
54703,55035,0.933733703,0.893716578,0.957746479,0.932178016
54722,55035,1.000000000,1.000000000,1.000000000,1.000000000
54726,55017,0.882069795,1.000000000,1.000000000,0.884841363
54739,55017,0.230387289,0.180000000,0.066666667,0.226838586
54880,55031,1.000000000,1.000000000,1.000000000,1.000000000
54893,55013,1.000000000,1.000000000,1.000000000,1.000000000
54941,55047,1.000000000,1.000000000,1.000000000,1.000000000
57071,46011,0.982035928,1.000000000,1.000000000,0.982905983
57249,46077,1.000000000,1.000000000,1.000000000,1.000000000
57301,46035,0.981643721,0.994841562,1.000000000,0.984075879
57350,46005,0.999232835,1.000000000,1.000000000,0.999346120
57368,46003,1.000000000,1.000000000,1.000000000,1.000000000
57533,46053,0.953703704,0.993377483,1.000000000,0.959619952
57747,46047,0.932497864,0.991596639,0.986754967,0.939786016
57783,46081,0.998121404,1.000000000,1.000000000,0.998409068
75024,48085,0.953725530,0.998062016,0.998868778,0.959576173
75029,48121,1.000000000,1.000000000,1.000000000,1.000000000
75033,48085,0.242001582,0.480000000,0.575609756,0.263704483
75052,48439,0.398144362,0.613207547,0.655112652,0.409398181
75068,48121,1.000000000,1.000000000,1.000000000,1.000000000
75074,48085,1.000000000,1.000000000,1.000000000,1.000000000
75092,48181,1.000000000,1.000000000,1.000000000,1.000000000
75116,48113,1.000000000,1.000000000,1.000000000,1.000000000
75146,48113,0.995115598,1.000000000,1.000000000,0.995561255
75148,48213,1.000000000,1.000000000,1.000000000,1.000000000
75201,48113,1.000000000,1.000000000,1.000000000,1.000000000
75244,48113,1.000000000,1.000000000,1.000000000,1.000000000
75252,48085,0.982800263,0.952205882,0.975186104,0.980401214
75421,48277,1.000000000,1.000000000,1.000000000,1.000000000
75426,48387,1.000000000,1.000000000,1.000000000,1.000000000
75442,48231,0.117675197,0.017094017,0.000000000,0.111335578
75447,48147,1.000000000,1.000000000,1.000000000,1.000000000
75481,48223,1.000000000,1.000000000,1.000000000,1.000000000
75488,48147,1.000000000,1.000000000,1.000000000,1.000000000
75566,48067,1.000000000,1.000000000,1.000000000,1.000000000
75662,48183,0.736855495,0.942660550,0.864077670,0.759056065
75684,48401,0.915738360,0.977064220,0.929687500,0.919677671
75701,48423,1.000000000,1.000000000,1.000000000,1.000000000
75771,48423,1.000000000,1.000000000,1.000000000,1.000000000
75839,48001,1.000000000,1.000000000,1.000000000,1.000000000
75844,48225,0.907072793,0.947368421,0.888888889,0.907184863
75932,48351,1.000000000,1.000000000,1.000000000,1.000000000
75938,48457,1.000000000,1.000000000,1.000000000,1.000000000
75949,48005,1.000000000,1.000000000,1.000000000,1.000000000
75954,48419,0.942543577,1.000000000,1.000000000,0.957149735
75973,48419,1.000000000,1.000000000,1.000000000,1.000000000
76009,48251,1.000000000,1.000000000,1.000000000,1.000000000
76011,48439,1.000000000,1.000000000,1.000000000,1.000000000
76012,48439,1.000000000,1.000000000,1.000000000,1.000000000
76013,48439,1.000000000,1.000000000,1.000000000,1.000000000
76021,48439,1.000000000,1.000000000,1.000000000,1.000000000
76058,48251,1.000000000,1.000000000,1.000000000,1.000000000
76063,48439,0.949978236,0.932068966,0.951293760,0.948337349
76063,48251,0.049876669,0.067241379,0.048706240,0.051469880
76073,48497,1.000000000,1.000000000,1.000000000,1.000000000
76103,48439,1.000000000,1.000000000,1.000000000,1.000000000
76106,48439,1.000000000,1.000000000,1.000000000,1.000000000
76126,48439,0.961065750,0.962962963,0.997757848,0.962455488
76135,48439,1.000000000,1.000000000,1.000000000,1.000000000
76207,48121,1.000000000,1.000000000,1.000000000,1.000000000
76210,48121,1.000000000,1.000000000,1.000000000,1.000000000
76226,48121,1.000000000,1.000000000,1.000000000,1.000000000
76240,48097,0.999049580,1.000000000,1.000000000,0.999163647
76262,48121,0.736952837,0.874105866,0.747292419,0.747311828
76272,48097,0.989718076,1.000000000,1.000000000,0.990233144
76309,48485,1.000000000,1.000000000,1.000000000,1.000000000
76367,48485,1.000000000,1.000000000,1.000000000,1.000000000
76380,48023,0.972769166,0.996453901,0.984848485,0.975502742
76401,48143,1.000000000,1.000000000,1.000000000,1.000000000
76446,48093,0.108574328,0.048148148,0.052631579,0.104005622
76502,48027,1.000000000,1.000000000,1.000000000,1.000000000
76504,48027,1.000000000,1.000000000,1.000000000,1.000000000
76577,48331,0.965444288,0.952380952,1.000000000,0.965493911
76633,48309,0.888399413,1.000000000,1.000000000,0.890331890
76691,48309,0.999661591,1.000000000,1.000000000,0.999713221
76710,48309,1.000000000,1.000000000,1.000000000,1.000000000
76798,48309,1.000000000,1.000000000,1.000000000,1.000000000
76858,48307,0.811594203,0.500000000,1.000000000,0.807692308
76905,48451,0.999803382,1.000000000,1.000000000,0.999811570
76932,48383,1.000000000,1.000000000,1.000000000,1.000000000
77009,48201,1.000000000,1.000000000,1.000000000,1.000000000
77043,48201,1.000000000,1.000000000,1.000000000,1.000000000
77055,48201,1.000000000,1.000000000,1.000000000,1.000000000
77062,48201,1.000000000,1.000000000,1.000000000,1.000000000
77073,48201,1.000000000,1.000000000,1.000000000,1.000000000
77078,48201,1.000000000,1.000000000,1.000000000,1.000000000
77088,48201,1.000000000,1.000000000,1.000000000,1.000000000
77096,48201,1.000000000,1.000000000,1.000000000,1.000000000
77098,48201,1.000000000,1.000000000,1.000000000,1.000000000
77099,48201,0.950944252,0.987020649,0.983193277,0.954635509
77204,48201,1.000000000,1.000000000,1.000000000,1.000000000
77302,48339,1.000000000,1.000000000,1.000000000,1.000000000
77328,48407,0.399627987,0.294520548,0.181818182,0.397145256
77340,48471,1.000000000,1.000000000,1.000000000,1.000000000
77381,48339,1.000000000,1.000000000,1.000000000,1.000000000
77388,48201,1.000000000,1.000000000,1.000000000,1.000000000
77389,48201,1.000000000,0.905096661,0.964705882,0.996097621
77437,48481,1.000000000,1.000000000,1.000000000,1.000000000
77450,48201,0.700236967,0.872105843,0.840466926,0.712555339
77461,48157,1.000000000,1.000000000,1.000000000,1.000000000
77478,48157,1.000000000,1.000000000,1.000000000,1.000000000
77485,48157,0.335575486,0.065217391,0.000000000,0.324014337
77510,48167,0.998040588,0.997695853,1.000000000,0.998042031
77515,48039,1.000000000,1.000000000,1.000000000,1.000000000
77523,48071,0.927813605,0.994285714,0.960526316,0.931473324
77530,48201,1.000000000,1.000000000,1.000000000,1.000000000
77536,48201,1.000000000,1.000000000,1.000000000,1.000000000
77541,48039,1.000000000,1.000000000,1.000000000,1.000000000
77553,48167,1.000000000,1.000000000,1.000000000,1.000000000
77554,48167,1.000000000,1.000000000,1.000000000,1.000000000
77581,48201,0.103629814,0.021253406,0.014005602,0.094579236
77584,48039,0.958401305,0.998655312,1.000000000,0.961302263
77590,48167,1.000000000,1.000000000,1.000000000,1.000000000
77627,48245,1.000000000,1.000000000,1.000000000,1.000000000
77632,48361,0.925963489,0.992227979,0.990909091,0.929123214
77657,48199,0.999900990,1.000000000,1.000000000,0.999908484
77808,48041,0.950105640,0.987124464,1.000000000,0.952974760
77835,48477,0.979452055,0.982758621,1.000000000,0.979665940
77868,48185,0.922980195,0.952848723,1.000000000,0.926413744
77954,48123,1.000000000,1.000000000,1.000000000,1.000000000
78015,48259,0.180612972,0.246753247,0.178571429,0.181320225
78023,48029,0.971142981,0.994413408,1.000000000,0.973544145
78046,48479,1.000000000,1.000000000,1.000000000,1.000000000
78052,48013,0.693558474,0.694444444,0.703703704,0.693757362
78058,48265,0.899803536,0.750000000,1.000000000,0.899029126
78064,48013,0.993250689,0.998920086,1.000000000,0.994061758
78205,48029,1.000000000,1.000000000,1.000000000,1.000000000
78216,48029,1.000000000,1.000000000,1.000000000,1.000000000
78227,48029,1.000000000,1.000000000,1.000000000,1.000000000
78258,48029,1.000000000,1.000000000,1.000000000,1.000000000
78355,48047,1.000000000,1.000000000,1.000000000,1.000000000
78383,48297,0.470588235,0.071428571,0.421052632,0.467412451
78383,48249,0.421156698,0.928571429,0.578947368,0.426070039
78390,48409,0.986949429,0.994871795,1.000000000,0.987602056
78413,48355,1.000000000,1.000000000,1.000000000,1.000000000
78516,48215,1.000000000,1.000000000,1.000000000,1.000000000
78520,48061,1.000000000,1.000000000,1.000000000,1.000000000
78538,48215,1.000000000,1.000000000,1.000000000,1.000000000
78570,48215,1.000000000,1.000000000,1.000000000,1.000000000
78572,48215,1.000000000,1.000000000,1.000000000,1.000000000
78573,48215,1.000000000,1.000000000,1.000000000,1.000000000
78605,48053,0.999551771,1.000000000,1.000000000,0.999576988
78626,48491,1.000000000,1.000000000,1.000000000,1.000000000
78629,48177,1.000000000,1.000000000,1.000000000,1.000000000
78639,48299,0.854296965,0.898305085,1.000000000,0.857610118
78642,48491,0.986533449,0.994680851,0.983870968,0.986902511
78643,48299,1.000000000,1.000000000,1.000000000,1.000000000
78664,48491,0.900382132,0.899692037,0.652492669,0.893748542
78681,48491,1.000000000,1.000000000,1.000000000,1.000000000
78701,48453,1.000000000,1.000000000,1.000000000,1.000000000
78723,48453,1.000000000,1.000000000,1.000000000,1.000000000
78724,48453,1.000000000,1.000000000,1.000000000,1.000000000
78728,48491,0.143341131,0.050605061,0.034391534,0.134171295
78729,48491,0.923956887,0.915966387,0.958041958,0.924207654
78732,48453,1.000000000,1.000000000,1.000000000,1.000000000
78733,48453,1.000000000,1.000000000,1.000000000,1.000000000
78745,48453,1.000000000,1.000000000,1.000000000,1.000000000
78747,48453,1.000000000,1.000000000,1.000000000,1.000000000
78749,48453,1.000000000,1.000000000,1.000000000,1.000000000
78840,48465,0.999649807,1.000000000,1.000000000,0.999687123
78962,48089,0.911451682,0.980487805,1.000000000,0.917701863
79097,48065,0.957446809,1.000000000,0.000000000,0.958762887
79106,48375,0.885883471,0.922382671,0.976562500,0.895264284
79225,48197,0.874598071,0.777777778,0.875000000,0.871951220
79227,48155,0.895791583,0.636363636,1.000000000,0.892925430
79363,48303,0.992756904,0.985507246,1.000000000,0.992881072
79410,48303,1.000000000,1.000000000,1.000000000,1.000000000
79411,48303,1.000000000,1.000000000,1.000000000,1.000000000
79412,48303,1.000000000,1.000000000,1.000000000,1.000000000
79424,48303,1.000000000,1.000000000,1.000000000,1.000000000
79526,48415,0.977055449,1.000000000,1.000000000,0.978798587
79562,48441,1.000000000,1.000000000,1.000000000,1.000000000
79603,48441,1.000000000,1.000000000,1.000000000,1.000000000
79765,48135,0.722416496,0.481536189,0.456790123,0.702021876
79830,48043,1.000000000,1.000000000,1.000000000,1.000000000
79835,48141,1.000000000,1.000000000,1.000000000,1.000000000
79901,48141,1.000000000,1.000000000,1.000000000,1.000000000
79912,48141,1.000000000,1.000000000,1.000000000,1.000000000
84004,49049,1.000000000,1.000000000,1.000000000,1.000000000
84005,49049,1.000000000,1.000000000,1.000000000,1.000000000
84044,49035,1.000000000,1.000000000,1.000000000,1.000000000
84045,49049,1.000000000,1.000000000,1.000000000,1.000000000
84056,49011,1.000000000,1.000000000,1.000000000,1.000000000
84081,49035,1.000000000,1.000000000,1.000000000,1.000000000
84101,49035,1.000000000,1.000000000,1.000000000,1.000000000
84104,49035,1.000000000,1.000000000,1.000000000,1.000000000
84118,49035,1.000000000,1.000000000,1.000000000,1.000000000
84322,49005,0.000000000,1.000000000,0.000000000,1.000000000
84401,49057,1.000000000,1.000000000,1.000000000,1.000000000
84405,49057,0.831790616,0.979981802,0.959660297,0.847610268
84648,49023,1.000000000,1.000000000,1.000000000,1.000000000
84651,49049,1.000000000,1.000000000,1.000000000,1.000000000
84664,49049,1.000000000,1.000000000,1.000000000,1.000000000
84713,49001,1.000000000,1.000000000,1.000000000,1.000000000
84721,49021,1.000000000,1.000000000,1.000000000,1.000000000
98002,53033,1.000000000,1.000000000,1.000000000,1.000000000
98057,53033,1.000000000,1.000000000,1.000000000,1.000000000
98077,53033,0.925131441,0.843750000,0.900000000,0.924485126
98087,53061,1.000000000,1.000000000,1.000000000,1.000000000
98101,53033,1.000000000,1.000000000,1.000000000,1.000000000
98112,53033,1.000000000,1.000000000,1.000000000,1.000000000
98118,53033,1.000000000,1.000000000,1.000000000,1.000000000
98126,53033,1.000000000,1.000000000,1.000000000,1.000000000
98133,53033,1.000000000,1.000000000,1.000000000,1.000000000
98198,53033,1.000000000,1.000000000,1.000000000,1.000000000
98203,53061,1.000000000,1.000000000,1.000000000,1.000000000
98272,53061,1.000000000,1.000000000,1.000000000,1.000000000
98292,53061,0.997436384,1.000000000,1.000000000,0.997676420
98295,53073,1.000000000,1.000000000,1.000000000,1.000000000
98329,53053,0.991698292,1.000000000,1.000000000,0.991843393
98331,53009,0.921308125,0.929936306,0.966101695,0.923147722
98337,53035,1.000000000,1.000000000,1.000000000,1.000000000
98338,53053,1.000000000,1.000000000,1.000000000,1.000000000
98374,53053,1.000000000,1.000000000,1.000000000,1.000000000
98503,53067,1.000000000,1.000000000,1.000000000,1.000000000
98513,53067,1.000000000,1.000000000,1.000000000,1.000000000
98532,53041,1.000000000,1.000000000,1.000000000,1.000000000
98540,53067,1.000000000,1.000000000,1.000000000,1.000000000
98584,53045,1.000000000,1.000000000,1.000000000,1.000000000
98592,53045,1.000000000,1.000000000,1.000000000,1.000000000
98607,53011,1.000000000,1.000000000,1.000000000,1.000000000
98642,53011,1.000000000,1.000000000,1.000000000,1.000000000
